SMILES,pKa,Dissociable_Atoms,Functional_Group,Name
OC(O)=O,9.7,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,9.46,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,9.75,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,9.47,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,9.59,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,9.54,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,9.66,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,10.49,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,10.329,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,10.22,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,6.13,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,6.0,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,5.99,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,5.95,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,6.02,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,5.96,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,5.97,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,5.99,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,6.33,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,6.08,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,6.15,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,6.464,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,6.352,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
OC(O)=O,6.298,0:2,carboxylic_acid:carboxylic_acid,Hydrogen carbonate (Carbonic acid)
SC([S-])=S,8.22,0,thione_sulfur,Hydrogen trithiocarbonate
SC([S-])=S,2.68,0,thione_sulfur,Hydrogen trithiocarbonate
[SeH]C([Se-])=[Se],7.13,0,selenium_hydride,Hydrogen triselenocarbonate
[SeH]C([Se-])=[Se],1.16,0,selenium_hydride,Hydrogen triselenocarbonate
NC(O)=O,6.76,2,carboxylic_acid,Carbamic acid
O[Si](O)(O)O,12.96,0:2,alcohol:alcohol,Hydrogen silicate (Silicic acid)
O[Si](O)(O)O,12.62,0:2,alcohol:alcohol,Hydrogen silicate (Silicic acid)
O[Si](O)(O)O,12.65,0:2,alcohol:alcohol,Hydrogen silicate (Silicic acid)
O[Si](O)(O)O,12.71,0:2,alcohol:alcohol,Hydrogen silicate (Silicic acid)
O[Si](O)(O)O,13.2,0:2,alcohol:alcohol,Hydrogen silicate (Silicic acid)
O[Si](O)(O)O,9.58,0:2,alcohol:alcohol,Hydrogen silicate (Silicic acid)
O[Si](O)(O)O,9.47,0:2,alcohol:alcohol,Hydrogen silicate (Silicic acid)
O[Si](O)(O)O,9.47,0:2,alcohol:alcohol,Hydrogen silicate (Silicic acid)
O[Si](O)(O)O,9.46,0:2,alcohol:alcohol,Hydrogen silicate (Silicic acid)
O[Si](O)(O)O,9.42,0:2,alcohol:alcohol,Hydrogen silicate (Silicic acid)
O[Si](O)(O)O,9.46,0:2,alcohol:alcohol,Hydrogen silicate (Silicic acid)
O[Si](O)(O)O,9.54,0:2,alcohol:alcohol,Hydrogen silicate (Silicic acid)
O[Si](O)(O)O,9.84,0:2,alcohol:alcohol,Hydrogen silicate (Silicic acid)
N,9.26,0,amine_primary,Ammonia
N,9.28,0,amine_primary,Ammonia
N,9.33,0,amine_primary,Ammonia
N,9.354,0,amine_primary,Ammonia
N,9.41,0,amine_primary,Ammonia
N,9.39,0,amine_primary,Ammonia
N,9.43,0,amine_primary,Ammonia
N,9.51,0,amine_primary,Ammonia
N,9.57,0,amine_primary,Ammonia
N,9.62,0,amine_primary,Ammonia
N,9.75,0,amine_primary,Ammonia
N,9.74,0,amine_primary,Ammonia
N,9.93,0,amine_primary,Ammonia
N,9.83,0,amine_primary,Ammonia
N,9.97,0,amine_primary,Ammonia
N,10.1,0,amine_primary,Ammonia
N,10.45,0,amine_primary,Ammonia
N,9.731,0,amine_primary,Ammonia
N,9.244,0,amine_primary,Ammonia
N,8.805,0,amine_primary,Ammonia
NN,8.07,0:1,amine_primary:amine_primary,Hydrazine
NN,8.06,0:1,amine_primary:amine_primary,Hydrazine
NN,8.18,0:1,amine_primary:amine_primary,Hydrazine
NN,8.48,0:1,amine_primary:amine_primary,Hydrazine
NN,7.98,0:1,amine_primary:amine_primary,Hydrazine
NN,0.21,0:1,amine_primary:amine_primary,Hydrazine
NN,0.24,0:1,amine_primary:amine_primary,Hydrazine
NO,5.96,0,amine_primary,Hydroxylamine
NO,6.0,0,amine_primary,Hydroxylamine
NO,6.06,0,amine_primary,Hydroxylamine
NO,6.21,0,amine_primary,Hydroxylamine
NO,5.96,0,amine_primary,Hydroxylamine
N=[N+]=[N-],4.45,0,amine_secondary,Hydrogen azide (Hydrazoic acid)
N=[N+]=[N-],4.38,0,amine_secondary,Hydrogen azide (Hydrazoic acid)
N=[N+]=[N-],4.42,0,amine_secondary,Hydrogen azide (Hydrazoic acid)
N=[N+]=[N-],4.78,0,amine_secondary,Hydrogen azide (Hydrazoic acid)
N=[N+]=[N-],4.99,0,amine_secondary,Hydrogen azide (Hydrazoic acid)
N=[N+]=[N-],4.65,0,amine_secondary,Hydrogen azide (Hydrazoic acid)
ON=O,2.94,0,alcohol,Hydrogen nitrite (Nitrous acid)
ON=O,2.87,0,alcohol,Hydrogen nitrite (Nitrous acid)
ON=O,3.0,0,alcohol,Hydrogen nitrite (Nitrous acid)
ON=O,2.88,0,alcohol,Hydrogen nitrite (Nitrous acid)
ON=O,3.24,0,alcohol,Hydrogen nitrite (Nitrous acid)
ON=O,3.01,0,alcohol,Hydrogen nitrite (Nitrous acid)
ON=O,3.15,0,alcohol,Hydrogen nitrite (Nitrous acid)
ON=NO,10.85,0:3,alcohol:alcohol,Hydrogen hyponitrite (Hyponitrous acid)
ON=NO,11.54,0:3,alcohol:alcohol,Hydrogen hyponitrite (Hyponitrous acid)
ON=NO,6.75,0:3,alcohol:alcohol,Hydrogen hyponitrite (Hyponitrous acid)
ON=NO,7.18,0:3,alcohol:alcohol,Hydrogen hyponitrite (Hyponitrous acid)
O[PH2]=O,1.1,0,phosphate,Hydrogen hypophosphite (Hypophosphorous acid)
O[PH2]=O,1.0,0,phosphate,Hydrogen hypophosphite (Hypophosphorous acid)
O[PH2]=O,1.3,0,phosphate,Hydrogen hypophosphite (Hypophosphorous acid)
OP(O)O,6.34,0:1,phosphate:phosphate,Hydrogen phosphite (Phosphorous acid)
OP(O)O,6.35,0:1,phosphate:phosphate,Hydrogen phosphite (Phosphorous acid)
OP(O)O,6.08,0:1,phosphate:phosphate,Hydrogen phosphite (Phosphorous acid)
OP(O)O,6.14,0:1,phosphate:phosphate,Hydrogen phosphite (Phosphorous acid)
OP(O)O,6.01,0:1,phosphate:phosphate,Hydrogen phosphite (Phosphorous acid)
OP(O)O,6.09,0:1,phosphate:phosphate,Hydrogen phosphite (Phosphorous acid)
OP(O)O,6.0,0:1,phosphate:phosphate,Hydrogen phosphite (Phosphorous acid)
OP(O)O,6.12,0:1,phosphate:phosphate,Hydrogen phosphite (Phosphorous acid)
OP(O)O,6.2,0:1,phosphate:phosphate,Hydrogen phosphite (Phosphorous acid)
OP(O)O,6.78,0:1,phosphate:phosphate,Hydrogen phosphite (Phosphorous acid)
OP(O)O,1.1,0:1,phosphate:phosphate,Hydrogen phosphite (Phosphorous acid)
OP(O)O,1.5,0:1,phosphate:phosphate,Hydrogen phosphite (Phosphorous acid)
O[P](O)(O)=O,11.52,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,11.59,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,11.82,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,11.4,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,11.24,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,11.37,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,11.8,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,11.15,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,11.36,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,11.84,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,11.03,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,11.33,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,10.9,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,10.79,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,10.84,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,10.85,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,10.91,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,12.375,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.71,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.75,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.92,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.67,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.44,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.5,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.85,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.38,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.51,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.98,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.34,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.44,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.22,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.46,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.19,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.26,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.22,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,6.28,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,7.254,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,7.198,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,7.179,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,1.92,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,1.98,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,1.82,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,1.97,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,1.82,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,1.75,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,1.74,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,1.74,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,1.86,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,1.77,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,1.81,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,2.088,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,2.148,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,2.222,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(O)=O,0.0,0:1:2:3,phosphate:phosphate:phosphate:phosphate,Hydrogen phosphate (Phosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,8.25,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,8.37,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,8.92,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,7.68,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,7.88,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,8.65,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,7.49,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,7.81,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,8.74,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,7.32,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,7.71,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,7.81,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,7.17,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,7.29,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,7.69,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,9.4,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,5.94,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,6.02,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,6.15,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,5.57,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,5.69,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,6.01,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,5.41,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,5.59,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,6.06,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,5.37,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,5.58,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,5.29,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,5.39,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,5.57,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,6.7,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,1.9,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,1.9,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,1.5,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,1.9,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,1.5,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,1.4,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,2.28,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,0.8,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,0.7,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,0.8,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,0.9,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)O[P](O)(O)=O,0.9,0:1:2:5,phosphate:phosphate:phosphate:phosphate,Hydrogen diphosphate (Pyrophosphoric acid)
O[P](O)(=O)[P](O)(O)=O,9.48,0:1:2,phosphate:phosphate:phosphate,Hydrogen hypophosphate (Hypophosphoric acid)
O[P](O)(=O)[P](O)(O)=O,6.77,0:1:2,phosphate:phosphate:phosphate,Hydrogen hypophosphate (Hypophosphoric acid)
O[P](O)(=O)[P](O)(O)=O,2.1,0:1:2,phosphate:phosphate:phosphate,Hydrogen hypophosphate (Hypophosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,7.77,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,7.97,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,8.62,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,7.1,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,7.38,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,8.38,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,6.66,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,6.96,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,8.61,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,9.25,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5.42,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5.46,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5.87,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,4.85,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,4.89,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5.79,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,4.47,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,4.52,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,5.68,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,6.54,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,1.83,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,1.6,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,1.9,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,2.37,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,0.9,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,0.9,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,0.9,0:1:2:5:6,phosphate:phosphate:phosphate:phosphate:phosphate,Hydrogen triphosphate (Triphosphoric acid)
