Metal ion,Ligand,Formula,Figure definition,Ligand class,Equilibrium,Temperature (C),Ionic strength,Value type,Value,PubChemFormula,PubChemSMILES,FormulaMatch
Y³⁺,"Propane-1,2,3-triol",C3H8O3,L,miscellaneous crown ether,[MH-₁L][H]/[M][L],25,0.1,Log K,-6.8,,,False
Pb²⁺,"DL-Butane-1,2,4-triol",C4H10O3,L,miscellaneous crown ether,[M(OH)(H-₂L)]/[M(OH)₃][L],25,1.0,Log K,0.45,C3H8O2,C(CO)CO,False
Pb²⁺,"DL-Pentane-1,2,5-triol",C5H12O3,L,miscellaneous crown ether,[M(OH)(H-₂L)]/[M(OH)₃][L],25,1.0,Log K,0.4,,,False
Pb²⁺,meso-erythro-Butitol,C4H10O4,L,miscellaneous crown ether,[M(OH)(H-₂L)]/[M(OH)₃][L],25,1.0,Log K,1.93,,,False
Mo⁶⁺,DL-threo-Butitol,C4H10O4,L,miscellaneous crown ether,[M₂O₅(H-₄L)]/[MO₄]²[H]²[L],25,0.1,Log K,14.6,C3H8O3,C(C(CO)O)O,False
B³⁺,Tetrakis(hydroxymethyl)methane,C5H12O4,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],25,0.1,Log K,2.58,,,False
Mo⁶⁺,D-ribo-Pentitol,C5H12O5,L,miscellaneous crown ether,[M₂O₅(H-₄L)]/[MO₄]²[H]²[L],25,0.1,Log K,15.55,,,False
Mo⁶⁺,DL-xylo-Pentitol,C5H12O5,L,miscellaneous crown ether,[M₂O₅(H-₄L)]/[MO₄]²[H]²[L],25,0.1,Log K,16.25,,,False
Mo⁶⁺,D-arabino-Pentitol,C5H12O5,L,miscellaneous crown ether,[M₂O₅(H-₄L)]/[MO₄]²[H]²[L],25,0.1,Log K,16.35,,,False
Cu²⁺,D-manno-Hexitol-Mannitol),C6H14O6,L,miscellaneous crown ether,[M(H-₂L)₂][H]⁴/[M][L]²,20,0.1,Log K,-20.7,C5H12O4,C(C(CO)(CO)CO)O,False
Pb²⁺,D-galacto-Hexitol,C6H14O6,L,miscellaneous crown ether,[M(OH)(H-₂L)]/[M(OH)₃][L],25,1.0,Log K,2.9,,,False
Cu²⁺,D-gluco-Hexitol,C6H14O6,L,miscellaneous crown ether,[M(H-₂L)₂][H]⁴/[M][L]²,20,0.1,Log K,-21.15,C5H12O5,C([C@H](C([C@@H](CO)O)O)O)O,False
B³⁺,myo-Inositol,C6H12O6,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],25,0.1,Log K,1.55,,,False
W⁶⁺,D-glycero-D-galacto-Heptitol,C7H14O7,L,miscellaneous crown ether,[M₂O₅(H-₄L)]/[MO₄]²[H]²[L],25,0.1,Log K,20.35,,,False
H⁺,D-erytho-2-Deoxypentose-ribose),C5H10O4,L,miscellaneous crown ether,[L]/[H-₁L][H],25,0.0,Log K,12.61,,,False
H⁺,D-ribo-Pentose-Ribose),C5H10O5,L,miscellaneous crown ether,[L]/[H-₁L][H],25,0.0,Log K,12.11,,,False
H⁺,D-lyxo-Pentose-Lyxose),C5H10O5,L,miscellaneous crown ether,[L]/[H-₁L][H],25,0.0,Log K,12.11,,,False
H⁺,D-xylo-Pentose-Xylose),C5H10O5,L,miscellaneous crown ether,[L]/[H-₁L][H],25,0.0,Log K,12.15,C6H12O6,C1(C(C(C(C(C1O)O)O)O)O)O,False
H⁺,D-arabino-Pentose-Arabinose),C5H10O5,L,miscellaneous crown ether,[L]/[H-₁L][H],25,0.0,Log K,12.34,C7H16O7,C([C@H]([C@H](C([C@@H]([C@H](CO)O)O)O)O)O)O,False
B³⁺,L-arabino-Pentose-Arabinose),C5H10O5,L,miscellaneous crown ether,[M(H-₂L)₂]/[M(OH)₄][L]²,25,0.1,Log K,3.43,,,False
H⁺,D-arabino-2-Hexulose-Fructose),C6H12O6,L,miscellaneous crown ether,[L]/[H-₁L][H],25,0.0,Log K,12.03,,,False
W⁶⁺,L-xylo-2-Hexulose-Sorbose),C6H12O6,L,miscellaneous crown ether,[M₂O₅(H-₄L)]/[MO₄]²[H]²[L],25,0.1,Log K,16.4,,,False
H⁺,2-Deoxyglucose,C6H12O5,L,miscellaneous crown ether,[L]/[H-₁L][H],25,0.0,Log K,12.52,,,False
H⁺,D-gluco-Hexose-Glucose),C6H12O6,L,miscellaneous crown ether,[L]/[H-₁L][H],25,0.0,Log K,12.28,,,False
H⁺,D-manno-Hexose-Mannose),C6H12O6,L,miscellaneous crown ether,[L]/[H-₁L][H],25,0.0,Log K,12.08,,,False
B³⁺,Methyl alpha-D-mannopyranoside,C7H14O6,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],30,0.1,Log K,1.7,,,False
B³⁺,Methyl-4-O-methyl-alpha-D-mannopyranoside,C8H16O6,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],30,0.1,Log K,1.48,C6H12O5,C(C=O)[C@H]([C@@H]([C@@H](CO)O)O)O,False
B³⁺,Methyl-4-O-methyl-beta-D-mannopyranoside,C8H16O6,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],30,0.1,Log K,0.3,,,False
Mo⁶⁺,L-lyxo-5-Methylpentose-Rhamnose),C6H12O5,L,miscellaneous crown ether,[M₂O₅(H-₄L)]/[MO₄]²[H]²[L],25,0.1,Log K,13.89,C8H16O6,CO[C@@H]1[C@H](O[C@@H]([C@H]([C@H]1O)O)OC)CO,False
H⁺,D-galacto-Hexose-Galactose),C6H12O6,L,miscellaneous crown ether,[L]/[H-₁L][H],25,0.0,Log K,12.35,C7H14O6,CO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,False
B³⁺,Methyl alpha-D-galactopyranoside,C7H14O6,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],30,0.1,Log K,2.0,,,False
Ca²⁺,D-talo-Hexose-Talose),C6H12O6,L,miscellaneous crown ether,[ML]/[M][L],25,0.1,Log K,0.11,,,False
Ca²⁺,D-allo-Hexose-Allose),C6H12O6,L,miscellaneous crown ether,[ML]/[M][L],25,0.1,Log K,0.26,,,False
H⁺,beta-D-Fructofuranosyl-alpha-D-glucopyranoside(Sucrose),C12H22O11,L,miscellaneous crown ether,[H-₁L]/[H-₂L][H],25,1.0,Log K,13.45,,,False
B³⁺,3-O-alpha-D-Glucopyranosyl-beta-D-fructose-Turanose),C12H22O11,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],25,0.1,Log K,1.91,,,False
B³⁺,4-O-alpha-D-Glucopyranosyl-alpha-D-glucitol,C12H24O11,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],25,0.1,Log K,3.71,,,False
B³⁺,4-O-alpha-D-Glucopyranosyl-alpha-D-glucose,C12H22O11,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],25,0.1,Log K,1.38,C7H14O6,CO[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,False
B³⁺,4-O-beta-D-Glucopyranosyl-alpha-D-glucose-Cellobiose),C12H22O11,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],25,0.1,Log K,1.25,,,False
B³⁺,6-O-beta-D-Glucopyranosyl-alpha-D-glucose,C12H22O11,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],25,0.1,Log K,1.14,,,False
H⁺,alpha-D-Glucopyranosyl-alpha-D-glucopyranoside-Trehalose),C12H22O11,L,miscellaneous crown ether,[H-₁L]/[H-₂L][H],25,1.0,Log K,13.6,,,False
B³⁺,4-O-beta-D-Galactopyranosyl-alpha-D-glucitol,C12H24O11,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],25,0.1,Log K,3.37,,,False
B³⁺,4-O-beta-D-Galactopyranosyl-alpha-D-glucose,C12H22O11,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],25,0.1,Log K,1.47,,,False
B³⁺,6-O-alpha-D-Galactopyranosyl-alpha-D-glucose,C12H22O11,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],25,0.1,Log K,1.82,,,False
B³⁺,4-O-beta-D-Galactopyranosyl-beta-D-fructose,C12H22O11,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],25,0.1,Log K,2.91,C12H22O11,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O)O)O)O)O)O)O)O,True
B³⁺,O-beta-D-Galactopyranosyl-(1-6)-alpha-D-glucopyranosyl-beta-D-fructofuranoside,C18H32O16,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],25,0.1,Log K,1.35,,,False
B³⁺,O-alpha-D-Glucopyranosyl-(2-1)-O-beta-D-fructofuranosyl-(2-1)-alpha-D-glucofuranoside,C18H32O16,L,miscellaneous crown ether,[M(OH)₂(H-₂L)]/[M(OH)₄][L],25,0.1,Log K,1.05,C12H24O12,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O.O,False
Pb²⁺,"1,4,7,10-Tetraoxacyclododecane",C8H16O4,L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,2.0,,,False
Pb²⁺,"2,5,8,11,14-Pentaoxapentadecane",C10H22O5,L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,0.5,C8H16O4,C1COCCOCCOCCO1,False
Na⁺,"1,4,7,10,13-Pentaoxacyclopentadecane",C10H20O5,L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,0.69,,,False
K⁺,"Benzo-1,4,7,10,13-pentaoxacyclopentadecane",C14H20O5,L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,0.38,C10H22O5,COCCOCCOCCOCCOC,False
Na⁺,"1,4,7,10,13,16-Hexaoxacyclooctadecane",C12H24O6,L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,0.81,C10H20O5,C1COCCOCCOCCOCCO1,False
Na⁺,"cis-syn-cis-2,5,8,15,18,21-Hexaoxatricyclo[20.4.0.0(9,14)]hexacosane",C20H36O6,L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,1.21,,,False
Na⁺,"cis-anti-cis-2,5,8,15,18,21-Hexaoxatricyclo[20.4.0.0(9,14)]hexacosane",C20H36O6,L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,0.7,,,False
Na⁺,"Benzo-1,4,7,10,13,16-hexaoxacyclooctadecane",C16H24O6,L,miscellaneous sulfides,[ML]/[M][L],25,0.0,Log K,0.7,C12H24O6,C1COCCOCCOCCOCCOCCO1,False
Na⁺,"2,3,11,12-Dibenzo-1,4,7,10,13,16-hexaoxacyclooctadecane",C20H24O6,L,miscellaneous sulfides,[ML]/[M][L],25,0.0,Log K,1.16,,,False
K⁺,"3'-Hydroxymethylbenzo-1,4,7,10,13,16-hexaoxacyclooctadecane",C17H26O7,L,miscellaneous sulfides,[ML]/[M][L],20,0.1,Log K,1.83,,,False
K⁺,"(2R,3R,11R,12R)-2,3,11,12-Tetrakis(N-methylcarbamoyl)-1,4,7,10,13,16-hexaoxacyclooctadecane",C20H40N4O10,L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,1.3,,,False
K⁺,"(2R,3R,11R,12R)-2,3,11,12-Tetrakis(N,N-dimethylcarbamoyl)-1,4,7,10,13,16-hexaoxacyclooctadecane",C24H48N4O10,L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,1.88,,,False
K⁺,"(2R,3R,11R,12R)-2,3,11,12-Tetrakis(N-methoxycarbonylmethylcarbamoyl)-1,4,7,10,13,16-hexaoxacyclooctadecane",C24H48N4O18,L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,1.3,,,False
K⁺,"(2R,3R,11R,12R)-2,3,11,12-Tetrakis[N-(6-sulfo-2-naphthyl)carbamoyl]-1,4,7,10,13,16-hexaoxacyclooctadecane",C56H56N4O22S4,H4L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,3.0,,,False
K⁺,"(2R,3R,11R,12R)-2,3,11,12-Tetracarboxy-1,4,7,10,13,16-hexaoxacyclooctadecane",C16H28O14,H4L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,5.48,,,False
K⁺,"(2R,3R,11R,12R)-2,3,11,12-Tetrakis[N-(carboxymethyl)carbamoyl]-1,4,7,10,13,16-hexaoxacyclooctadecane",C24H20N4O18,H4L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,2.81,,,False
NH₄⁺,"(2R,3R,11R,12R)-2,3,11,12-Tetrakis[N-({1S}-1-carboxy-2-phenylethyl)carbamoyl]-1,4,7,10,13,16-hexaoxacyclooctadecane",C52H64N4O18,H4L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,2.18,,,False
K⁺,"(2R,3R,11R,12R)-2,3,11,12-Tetrakis[N-(3-carboxy-2-naphthyl)carbamoyl]-1,4,7,10,13,16-hexaoxacyclooctadecane",C60H56N4O18,H4L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,3.23,,,False
K⁺,"(2R,3R,11R,12R)-2,3,11,12-Tetrakis[N-({1S}-1,3-dicarboxypropyl)carbamoyl]-1,4,7,10,13,16-hexaoxacyclooctadecane",C36H62N4O26,H8L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,4.43,,,False
K⁺,"(2R,3R,11R,12R)-2,3,11,12-Tetrakis[N-({1S}-1-carboxy-4-guanidiniobutyl)carbamoyl]-1,4,7,10,13,16-hexaoxacyclooctadecane",C40H76N16O18++++,H4L/++++,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,2.58,,,False
K⁺,"(2R,3R,11R,12R)-2,3,11,12-Tetrakis[N-({1S}-1-carboxy-2-{3-indolyl}ethyl)carbamoyl]-1,4,7,10,13,16-hexaoxacyclooctadecane",C60H68N8O18,H4L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,4.74,,,False
NH₄⁺,"(2R,3R,11R,12R)-2,3,11,12-Tetrakis[N-({1S}-2-carboxy-1-pyrrolidinyl)carbamoyl]-1,4,7,10,13,16-hexaoxacyclooctadecane",C36H56N4O18,H4L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,1.7,,,False
K⁺,"(2R,3R,11R,12R)-2,3,11,12-Tetrakis[N-(2-aminoethyl)carbamoyl]-1,4,7,10,13,16-hexaoxacyclooctadecane",C24H56N8O6,L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,1.3,,,False
K⁺,"(2R,3R,11R,12R)-2,3,11,12-Tetrakis[N-(2-{3-carbamoyl-1-pyridyl}ethyl)carbamoyl]-1,4,7,10,13,16-hexaoxacyclooctadecane",C48H72N12O14,L,miscellaneous sulfides,[ML]/[M][L],25,0.1,Log K,0.7,,,False
Ag⁺,Dimethylsulfide,C2H6S1,L,miscellaneous mercaptans,[ML]/[M][L],35,0.1,Log K,3.7,,,False
Mg²⁺,"2,2'-Thiodiethanol",C4H10O2S1,L,miscellaneous mercaptans,[ML]/[M][L],25,1.0,Log K,-0.28,,,False
Ag⁺,"4,7,10-Trioxa-1-thiacyclododecane",C8H16O3S1,L,miscellaneous mercaptans,[ML]/[M][L],25,0.0,Log K,2.71,,,False
Ag⁺,"4,7,10,13-Tetraoxa-1-thiacyclopentadecane",C10H20O4S1,L,miscellaneous mercaptans,[ML]/[M][L],25,0.0,Log K,5.0,C2H6S,CSC,False
Ag⁺,"5,8,11-Trioxa-2,14-dithiapentadecane",C10H22O3S2,L,miscellaneous mercaptans,[ML]/[M][L],25,0.0,Log K,4.46,,,False
Ag⁺,"2,8,14-Trioxa-5,11-dithiapentadecane",C10H22O3S2,L,miscellaneous mercaptans,[ML₂]/[ML][L],25,0.0,Log K,3.06,C8H16O3S,C1COCCSCCOCCO1,False
Ag⁺,"4,10,13-Trioxa-1,7-dithiacyclopentadecane",C10H20O3S2,L,miscellaneous mercaptans,[ML₂]/[ML][L],25,0.0,Log K,2.7,C4H10O2S,C(CSCCO)O,False
Ag⁺,"7,10,13-Trioxa-1,4-dithiacyclopentadecane",C10H20O3S2,L,miscellaneous mercaptans,[ML₂]/[ML][L],25,0.0,Log K,3.31,,,False
Ag⁺,"4,7,13,16-Tetraoxa-1,10-dithiacyclooctadecane",C12H24O4S2,L,miscellaneous mercaptans,[ML]/[M][L],25,0.1,Log K,5.27,,,False
Ag⁺,"7,10,13,16-Tetraoxa-1,4-dithiacyclooctadecane",C12H24O4S2,L,miscellaneous mercaptans,[ML]/[M][L],25,0.1,Log K,3.05,,,False
Ag⁺,"7,10,13,16,19,22-Hexaoxa-1,4-dithiacyclotetracosane",C16H32O6S2,L,miscellaneous mercaptans,[ML]/[M][L],25,0.0,Log K,4.5,,,False
Ag⁺,"2,14-Dioxa-5,8,11-trithiapentadecane",C10H22O2S3,L,miscellaneous mercaptans,[ML₂]/[ML][L],25,0.0,Log K,3.75,,,False
Cu²⁺,"2,5,9,12-Tetrathiatridecane",C9H20S4,L,miscellaneous mercaptans,[ML]/[M][L],25,0.1,Log K,1.97,,,False
Cu²⁺,"3,6,10,13-Tetrathiapentadecane",C11H24S4,L,miscellaneous mercaptans,[ML]/[M][L],25,0.1,Log K,2.18,C12H24O4S2,C1COCCSCCOCCOCCSCCO1,False
Cu²⁺,"1,4,7,10-Tetrathiacyclododecane",C8H16S4,L,miscellaneous mercaptans,[ML]/[M][L],25,0.1,Log K,3.48,,,False
Cu²⁺,"1,4,7,10-Tetrathiacyclotridecane",C9H18S4,L,miscellaneous mercaptans,[ML]/[M][L],25,0.1,Log K,3.41,C9H18S4,C1CSCCSCCSCCSC1,True
Cu²⁺,"1,4,8,11-Tetrathiacyclotetradecane",C10H20S4,L,miscellaneous mercaptans,[ML]/[M][L],25,0.1,Log K,4.34,C8H16S4,C1CSCCSCCSCCS1,False
Cu²⁺,"6-Hydroxy-1,4,8,11-tetrathiacyclotetradecane",C10H20O1S4,L,miscellaneous mercaptans,[ML]/[M][L],25,0.1,Log K,4.69,C10H20S4,C1CSCCSCCCSCCSC1,False
Cu²⁺,"syn-6,13-Dihydroxy-1,4,8,11-tetrathiacyclotetradecane",C10H20O2S4,L,miscellaneous mercaptans,[ML]/[M][L],25,0.1,Log K,3.12,,,False
Cu²⁺,"anti-6,13-Dihydroxy-1,4,8,11-tetrathiacyclotetradecane",C10H20O2S4,L,miscellaneous mercaptans,[ML]/[M][L],25,0.1,Log K,3.89,C10H20OS4,C1CSCCSCC(CSCCSC1)O,False
Ag⁺,"3,11-Dihydroxy-1,5,9,13-tetrathiacyclohexadecane",C12H24O2S4,L,miscellaneous mercaptans,[ML]/[M][L],25,0.1,Log K,2.67,,,False
Cu²⁺,"1,4,8,12-Tetrathiacyclopentadecane",C11H22S4,L,miscellaneous mercaptans,[ML]/[M][L],25,0.1,Log K,3.17,C11H22S4,C1CSCCCSCCSCCCSC1,True
Cu²⁺,"1,5,9,13-Tetrathiacyclohexadecane",C12H24S4,L,miscellaneous mercaptans,[ML]/[M][L],25,0.1,Log K,2.2,C12H24S4,C1CSCCCSCCCSCCCSC1,True
Cu²⁺,"1,4,7,10,13-Pentathiacyclopentadecane",C10H20S5,L,miscellaneous mercaptans,[ML]/[M][L],25,0.1,Log K,4.18,C2H6S,CCS,False
H⁺,Ethanethiol,C2H6S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,10.61,C10H20S5,C1CSCCSCCSCCSCCS1,False
H⁺,Propane-2-thiol,C3H8S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,10.86,C3H8S,CC(C)S,True
H⁺,2-Methylpropane-2-thiol,C4H10S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,11.22,,,False
H⁺,2-Mercaptoethyltrimethylammonium,C5H14N1S1/+,HL/+,miscellaneous hydrocarbons,[HL]/[L][H],25,0.1,Log K,7.88,C4H10S,CC(C)(C)S,False
H⁺,Benzenethiol,C6H6S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.1,Log K,6.46,C6H6S,C1=CC=C(C=C1)S,True
H⁺,2-Methylbenzenethiol,C7H8S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,6.995,C7H8S,CC1=CC=CC=C1S,True
H⁺,3-Methylbenzenethiol,C7H8S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,6.66,C7H8S,CC1=CC(=CC=C1)S,True
H⁺,4-Methylbenzenethiol,C7H8S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,6.82,C7H8S,CC1=CC=C(C=C1)S,True
H⁺,"2,6-Dimethylbenzenethiol",C8H10S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,7.377,C8H10S,CC1=C(C(=CC=C1)C)S,True
H⁺,Pentafluorobenzenethiol,C6H1F5S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,1.0,Log K,2.68,C6HF5S,C1(=C(C(=C(C(=C1F)F)S)F)F)F,True
H⁺,2-Chlorobenzenethiol,C6H5Cl1S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,5.675,C6H5ClS,C1=CC=C(C(=C1)S)Cl,True
H⁺,3-Chlorobenzenethiol,C6H5Cl1S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,5.78,C6H5ClS,C1=CC(=CC(=C1)Cl)S,True
H⁺,4-Chlorobenzenethiol,C6H5Cl1S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,6.135,C6H5ClS,C1=CC(=CC=C1S)Cl,True
H⁺,2-Bromobenzenethiol,C6H5Br1S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,5.659,C6H5BrS,C1=CC=C(C(=C1)S)Br,True
H⁺,4-Bromobenzenethiol,C6H5Br1S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,6.02,C6H5BrS,C1=CC(=CC=C1S)Br,True
H⁺,2-Nitrobenzenethiol,C6H5N1O2S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,5.453,C6H5NO2S,C1=CC=C(C(=C1)[N+](=O)[O-])S,True
H⁺,3-Nitrobenzenethiol,C6H5N1O2S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,5.241,C6H5NO2S,C1=CC(=CC(=C1)S)[N+](=O)[O-],True
H⁺,4-Nitrobenzenethiol,C6H5N1O2S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,1.0,Log K,4.5,C6H5NO2S,C1=CC(=CC=C1[N+](=O)[O-])S,True
H⁺,2-Methoxybenzenethiol,C7H8O1S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,6.89,C7H8OS,COC1=CC=CC=C1S,True
H⁺,3-Methoxybenzenethiol,C7H8O1S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,6.385,,,False
H⁺,4-Methoxybenzenethiol,C7H8O1S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,6.775,C7H8OS,COC1=CC=C(C=C1)S,True
H⁺,2-Ethoxybenzenethiol,C8H10O1S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,7.063,,,False
H⁺,2-Methylthiobenzenethiol,C7H8S2,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,5.754,C7H8OS,COC1=CC(=CC=C1)S,False
H⁺,4-Acetylbenzenethiol,C8H8O1S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,5.33,C8H10OS,CCOC1=CC=CC=C1S,False
H⁺,Naphthalene-1-thiol,C10H8S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,6.343,C10H8S,C1=CC=C2C(=C1)C=CC=C2S,True
H⁺,Naphthalene-2-thiol,C10H8S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,6.472,,,False
H⁺,2-Mercaptoethanol,C2H6O1S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.1,Log K,9.4,C2H6OS,C(CS)O,True
H⁺,"3-Mercaptopropane-1,2-diol",C3H8O2S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.5,Log K,9.3,C5H12O3S,C(C(CO)(CO)CS)O,False
H⁺,"2,2-Bis(hydroxymethyl)-3-mercaptopropanol",C5H12O3S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],20,0.1,Log K,9.89,C3H8O2S,C(C(CS)O)O,False
H⁺,Mercaptoacetic acid methyl ester,C3H6O2S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.1,Log K,7.99,,,False
H⁺,N-Acetyl-2-aminoethanethiol,C4H9N1O1S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,0.0,Log K,9.92,,,False
H⁺,"Ethane-1,2-dithiol",C2H6S2,H2L,miscellaneous hydrocarbons,[HL]/[L][H],30,0.1,Log K,10.43,,,False
H⁺,"4-Methylbenzene-1,2-dithiol",C7H8S2,H2L,miscellaneous hydrocarbons,[HL]/[L][H],25,0.1,Log K,11.0,C3H6O2S,COC(=O)CS,False
Ni²⁺,"2,2-Dicyanoethene-1,1-dithiol",C4H2N2S2,H2L,miscellaneous hydrocarbons,[ML₂]/[M][L]²,25,0.1,Log K,12.2,C2H6S2,C(CS)S,False
Ni²⁺,"2-Cyano-2-phenylethene-1,1-dithiol",C9H7N1S2,H2L,miscellaneous hydrocarbons,[ML₂]/[M][L]²,25,0.1,Log K,20.3,,,False
Ni²⁺,"2-Nitroethene-1,1-dithiol",C2H3N1O2S2,H2L,miscellaneous hydrocarbons,[ML₂]/[M][L]²,25,0.1,Log K,14.4,C7H8S2,CC1=CC(=C(C=C1)S)S,False
Zn²⁺,"1,2-Dicyanoethene-1,2-dithiol",C4H2N2S2,H2L,miscellaneous hydrocarbons,[ML₂]/[M][L]²,25,0.1,Log K,17.6,,,False
H⁺,"2,3-Dimercaptopropanesulfonic acid",C3H8O3S3,H3L,miscellaneous hydrocarbons,[HL]/[L][H],25,0.1,Log K,11.9,C2H3NO2S2,C(=C(S)S)[N+](=O)[O-],False
H⁺,"2,3-Dimercaptopropanol",C3H8O1S2,H2L,miscellaneous hydrocarbons,[HL]/[L][H],25,0.1,Log K,10.65,,,False
H⁺,"DL-threo-1,4-Dimercaptobutane-2,3-diol",C4H10O2S2,H2L,miscellaneous hydrocarbons,[HL]/[L][H],25,0.1,Log K,10.06,C3H8O3S3,C(C(CS(=O)(=O)O)S)S,False
H⁺,"erythro-1,4-Dimercaptobutane-2,3-diol",C4H10O2S2,H2L,miscellaneous hydrocarbons,[HL]/[L][H],25,0.5,Log K,9.99,,,False
H⁺,Thioacetic acid,C2H4O1S1,HL,miscellaneous hydrocarbons,[HL]/[L][H],25,1.0,Log K,3.2,,,False
Ni²⁺,Dithiooxalic acid,C2H2O2S2,H2L,miscellaneous hydrocarbons,[ML₂]/[M][L]²,25,0.1,Log K,16.1,C3H8OS2,C(C(CS)S)O,False
Ni²⁺,N-Cyanodithiocarbimic acid,C2H2N2S2,H2L,miscellaneous hydrocarbons,[ML₂]/[M][L]²,25,0.1,Log K,13.7,C2H4OS,CC(=O)S,False
