SMILES,Identified_Atom_Indices,Identified_Group_Types,Expected_pKa_Count,Found_Group_Count,Reported_pKa_Values,Status
NCCNCc1ccccn1,0:3:10,primary_amine_N:secondary_amine_N:imidazole_pyridine_type_N,3,3,"2.73,5.91,9.46",OK
NCCN1CCCN(CCN)CCC1,0:10,primary_amine_N:primary_amine_N,3,2,"6.03,9.42,10.78",Count Mismatch (Groups vs Num)
NCCN1CCCNCC1,0:7,primary_amine_N:secondary_amine_N,3,2,"2.80,9.22,10.09",Count Mismatch (Groups vs Num)
NCCN1CCN(CCN)CC1,0:9,primary_amine_N:primary_amine_N,3,2,"5.14,8.98,9.64",Count Mismatch (Groups vs Num)
NCCN1CCCN(CCN)CC1,0:10,primary_amine_N:primary_amine_N,3,2,"6.19,9.18,9.70",Count Mismatch (Groups vs Num)
NCCC[P](O)(O)=O,0,primary_amine_N,3,1,"1.60,6.88,11.04",Count Mismatch (Groups vs Num)
CC(C)[C@H](N)C(=O)N[C@@H](CCCCN)C(O)=O,4:13,primary_amine_N:primary_amine_N,3,2,"3.10,7.47,10.00",Count Mismatch (Groups vs Num)
CC(C)C[C@H](NC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(=O)NCC(O)=O,9,primary_amine_N,3,1,"3.28,4.49,7.74",Count Mismatch (Groups vs Num)
CC(C)C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,9,primary_amine_N,3,1,"3.39,7.41,10.11",Count Mismatch (Groups vs Num)
O[P](O)(=O)C1(CCC(=O)N1)[P](O)(O)=O,,,3,0,"2.25,6.75,10.69",Group Prediction Failed
O[P](O)(=O)C1CCCCN1,9,secondary_amine_N,3,1,"2.00,5.74,11.31",Count Mismatch (Groups vs Num)
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCNC(N)=N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(N)=O)C(O)=O,0:2:3:8:24,secondary_amine_N:primary_amine_N:secondary_amine_N:primary_amine_N:primary_amine_N,3,5,"4.00,7.27,9.85",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2:20,primary_amine_N:imidazole_pyridine_type_N,3,2,"2.62,6.89,8.14",Count Mismatch (Groups vs Num)
NCCCC[C@H](NC(=O)[C@@H](N)CO)C(O)=O,0:10,primary_amine_N:primary_amine_N,3,2,"2.92,7.16,10.49",Count Mismatch (Groups vs Num)
NCCCN1CCN(CCCN)CC1,0:11,primary_amine_N:primary_amine_N,3,2,"6.15,9.28,10.22",Count Mismatch (Groups vs Num)
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CN)C(O)=O,0:21,primary_amine_N:primary_amine_N,3,2,"3.19,8.03,9.88",Count Mismatch (Groups vs Num)
NCCCC[C@H](NC(=O)CN)C(O)=O,0:10,primary_amine_N:primary_amine_N,3,2,"2.80,7.91,10.23",Count Mismatch (Groups vs Num)
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CN)C(=O)N2CCC[C@H]2C(=O)NCC(O)=O,0:17,primary_amine_N:primary_amine_N,3,2,"3.41,8.12,10.24",Count Mismatch (Groups vs Num)
NCCCC[C@H](N)C(=O)NO,0:6,primary_amine_N:primary_amine_N,3,2,"7.01,8.89,10.66",Count Mismatch (Groups vs Num)
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc2ccc(O)cc2)C(O)=O,28,primary_amine_N,3,1,"3.52,7.77,9.59",Count Mismatch (Groups vs Num)
Oc1ccc(cc1)[As](O)(O)=O,,,3,0,"3.85,8.65,10.24",Group Prediction Failed
OOc1ccc(O)cc1,0:1:5,hydroperoxide_O:hydroperoxide_O:phenol,3,3,"9.02,11.38",Count Mismatch (pKa Values vs Num)
O[P](O)(=O)[P](O)(O)=O,,,3,0,"2.10,6.77,9.48",Group Prediction Failed
NCCCCNCCCN,0:5:9,primary_amine_N:secondary_amine_N:primary_amine_N,3,3,"8.40,9.83,10.85",OK
NCC(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,0,primary_amine_N,3,1,"3.19,7.91,9.75",Count Mismatch (Groups vs Num)
NCCCC(C(O)=O)C(O)=O,0,primary_amine_N,3,1,"2.52,4.86,10.45",Count Mismatch (Groups vs Num)
NCCCCC1C(=O)NCCNCCCNCCNC1=O,0:11:15,primary_amine_N:secondary_amine_N:secondary_amine_N,3,3,"5.63,9.34,10.05",OK
Cc1ncc(CO)c(CN)c1O,2:9,imidazole_pyridine_type_N:primary_amine_N,3,2,"3.38,8.05,10.60",Count Mismatch (Groups vs Num)
Cc1cccc(CN(CC(O)=O)CC(O)=O)n1,16,imidazole_pyridine_type_N,3,1,"2.61,3.45,8.31",Count Mismatch (Groups vs Num)
Oc1ccccc1CC2C(=O)NCCNCCCNCCNC2=O,5:9,secondary_amine_N:secondary_amine_N,3,2,"5.72,9.37,9.97",Count Mismatch (Groups vs Num)
Oc1ccccc1[As](O)(O)=O,,,3,0,"3.92,7.71,13.30",Group Prediction Failed
CC(=O)N(O)CCCOCC(C)(COCCCN(O)C(C)=O)COCCCN(O)C(C)=O,,,3,0,"8.39,9.02,9.69",Group Prediction Failed
OC(=O)c1ccccc1N=Nc2cc(c3cccnc3c2O)[S](O)(=O)=O,22,imidazole_pyridine_type_N,3,1,"3.34,3.63,9.02",Count Mismatch (Groups vs Num)
OC(=O)c1cccc(O)c1O,,,3,0,"2.76,9.80",Group Prediction Failed
OC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CCS,12,imidazole_pyridine_type_N,3,1,"3.48,7.25,9.86",Count Mismatch (Groups vs Num)
OC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CNC(=O)CS,15,imidazole_pyridine_type_N,3,1,"3.47,7.10,8.65",Count Mismatch (Groups vs Num)
OC(=O)Cc1cccc(CC(O)=O)n1,13,imidazole_pyridine_type_N,3,1,"2.35,3.10,6.02",Count Mismatch (Groups vs Num)
OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,,,3,0,"2.41,3.77,5.04",Group Prediction Failed
OC(=O)c1ccc(O)c(O)c1,,,3,0,"4.34,8.73,12.97",Group Prediction Failed
CCNCCNCCNCC,2:5:8,secondary_amine_N:secondary_amine_N:secondary_amine_N,3,3,"4.31,9.85,10.51",OK
OC(=O)CSCCN(CC(O)=O)CC(O)=O,,,3,0,"2.00,3.53,8.82",Group Prediction Failed
OC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CS,11,imidazole_pyridine_type_N,3,1,"3.43,7.14,8.70",Count Mismatch (Groups vs Num)
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,30,imidazole_pyridine_type_N,3,1,"2.95,7.02,9.78",Count Mismatch (Groups vs Num)
OC(=O)[P](O)(O)=O,,,3,0,"1.70,3.60,7.57",Group Prediction Failed
OC(=O)\C=C/c1ccc(O)c(O)c1,,,3,0,"4.53,8.86,12.50",Group Prediction Failed
CN1CCN(CC1)CCN(C)CCN2CCN(C)CC2,,,3,0,"6.97,7.75,8.16",Group Prediction Failed
C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O)C(O)=O,16,primary_amine_N,3,1,"3.07,3.60,7.69",Count Mismatch (Groups vs Num)
CNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O,10:20,imidazole_pyridine_type_N:primary_amine_N,3,2,"3.00,6.38,7.70",Count Mismatch (Groups vs Num)
OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,,,3,0,"3.04,3.79,4.63",Group Prediction Failed
OC([P](O)(O)=O)[P](O)(O)=O,,,3,0,"2.67,6.92,10.41",Group Prediction Failed
OC(=O)c1cc(cc(O)c1O)[S](O)(=O)=O,,,3,0,2.43,Group Prediction Failed
OC(=O)c1ccncc1C(O)=O,6,imidazole_pyridine_type_N,3,1,"0.60,2.70,4.90",Count Mismatch (Groups vs Num)
OC(=O)c1cncc(c1)C(O)=O,5,imidazole_pyridine_type_N,3,1,"1.10,2.10,4.30",Count Mismatch (Groups vs Num)
OC(=O)CNCc1ccccn1,4:11,secondary_amine_N:imidazole_pyridine_type_N,3,2,"2.19,2.46,8.18",Count Mismatch (Groups vs Num)
OC(=O)CNc1cccc2cccnc12,4:13,secondary_amine_N:imidazole_pyridine_type_N,3,2,"1.90,2.98,4.26",Count Mismatch (Groups vs Num)
C1CNCCCN(Cc2c[nH]cn2)NC1,1:8:12,imidazole_pyridine_type_N:secondary_amine_N:secondary_amine_N,3,3,"4.91,7.22,10.74",OK
C1CNCCCN(Cc2cc[nH]n2)NC1,8:12:13,secondary_amine_N:secondary_amine_N:imidazole_pyridine_type_N,3,3,"1.86,6.73,11.87",OK
[Na+].[O-][S](=O)(=O)CC(S)CS,,,3,0,"1.10,8.63,11.82",Group Prediction Failed
[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C\2C=C(c3cccnc3C2=O)[S]([O-])(=O)=O)c4ccccc14,4:29,secondary_amine_N:imidazole_pyridine_type_N,3,2,"0.00,2.88,6.86",Count Mismatch (Groups vs Num)
C1CNCCNCC(CNCCNC1)Cc2ccccc2,7:10:14:17,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,3,4,"2.40,9.74,10.51",Count Mismatch (Groups vs Num)
O[P](O)(=O)C(=C)[P](O)(O)=O,,,4,0,"1.40,2.06,6.01,8.60",Group Prediction Failed
CC(O)([P](O)(O)=O)[P](O)(O)=O,,,4,0,"1.60,2.55,6.83,10.47",Group Prediction Failed
CC([P](O)(O)=O)[P](O)(O)=O,,,4,0,"1.40,2.79,7.11,11.28",Group Prediction Failed
CC(N)CC(C)(C)NCCNC(C)(C)CC(C)N,2:7:10:17,primary_amine_N:secondary_amine_N:secondary_amine_N:primary_amine_N,4,4,"4.90,7.61,10.06,11.09",OK
OCC(O)([P](O)(O)=O)[P](O)(O)=O,,,4,0,"1.00,1.70,5.76,7.80",Group Prediction Failed
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,0,primary_amine_N,4,1,"2.22,3.55,8.69,9.51",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(O)=O,0,primary_amine_N,4,1,"3.21,7.33,9.68,10.47",Count Mismatch (Groups vs Num)
CC(N)([P](O)(O)=O)[P](O)(O)=O,2,primary_amine_N,4,1,"1.50,5.37,8.58,11.50",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCC(O)=O)C(O)=O,0,primary_amine_N,4,1,"2.85,4.65,7.85,10.17",Count Mismatch (Groups vs Num)
N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,0:7:17,primary_amine_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N,4,3,"2.60,5.66,6.70,7.52",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,0,primary_amine_N,4,1,"2.74,7.61,9.75,10.12",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc2ccc(O)cc2)C(O)=O,0,primary_amine_N,4,1,"2.93,7.74,9.73,10.54",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,0,primary_amine_N,4,1,"3.17,4.48,7.69,10.09",Count Mismatch (Groups vs Num)
O[C@@H]1Cc2c(O)cc(O)cc2OC1c3ccc(O)c(O)c3,,,4,0,"8.72,9.49,11.23,13.40",Group Prediction Failed
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(O)=O,2,primary_amine_N,4,1,"2.93,3.50,4.35,8.30",Count Mismatch (Groups vs Num)
O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3ccc(O)c(O)c3,,,4,0,"8.71,9.43,11.22,13.30",Group Prediction Failed
N[C@@H](CO[P](O)(O)=O)C(O)=O,0,primary_amine_N,4,1,"0.70,2.09,5.73,9.69",Count Mismatch (Groups vs Num)
ON1CCOCCOCCN(O)C(=O)CCNCCOCCOCCNCCC1=O,4:13,secondary_amine_N:secondary_amine_N,4,2,"4.14,7.70,9.21,9.86",Count Mismatch (Groups vs Num)
OCCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,,,4,0,"1.60,2.55,5.42,9.66",Group Prediction Failed
OCCN(CC(O)=O)c1cc(C(O)=O)c(cc1C(O)=O)N(CCO)CC(O)=O,,,4,0,"2.00,2.68,5.25,9.06",Group Prediction Failed
NO[P](O)(=O)C(c1ccccc1)[P](O)(O)=O,0,primary_amine_N,4,1,"1.60,5.29,8.17,10.29",Count Mismatch (Groups vs Num)
O[P](O)(=O)CCCCCC[P](O)(O)=O,,,4,0,"1.83,3.06,7.66,8.39",Group Prediction Failed
NCCNCC(F)(F)CNCCN,0:3:9:12,primary_amine_N:secondary_amine_N:secondary_amine_N:primary_amine_N,4,4,"2.42,4.58,9.11,9.86",OK
NCCN1CCCNCCNCCNCCC1,0:7:10:13,primary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"1.90,8.61,9.79,10.92",OK
O[P](O)(=O)CCCCCCCCCC[P](O)(O)=O,,,4,0,"2.07,3.16,7.78,8.83",Group Prediction Failed
CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(O)=O,20:25:29:31:32,primary_amine_N:primary_amine_N:secondary_amine_N:secondary_amine_N:primary_amine_N,4,5,"3.04,3.89,7.34,10.48",Count Mismatch (Groups vs Num)
O[P](O)(=O)CC[P](O)(O)=O,,,4,0,"1.50,2.96,7.51,9.11",Group Prediction Failed
O=C1CCNCCNCCNCCNCCN1,4:7:10:13,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"2.40,5.72,8.72,9.72",OK
CN1CCNCCNCCN(C)CCNCCNCC1,4:7:14:17,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"3.84,7.76,9.09,9.78",OK
C1CCNCCCNCCCNCCCNC1,3:7:11:15,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"6.30,7.96,10.13,11.20",OK
Oc1ccc(cc1O)C(=C\2C=CC(=O)C(=C2)O)/c3ccccc3[S](O)(=O)=O,,,4,0,"0.80,7.80,9.76,12.80",Group Prediction Failed
C1CN(CCN1)CCNCCN2CCNCC2,5:11:16,secondary_amine_N:secondary_amine_N:secondary_amine_N,4,3,"2.14,8.06,8.78,9.52",Count Mismatch (Groups vs Num)
OC(=O)CNc1cc(C(O)=O)c(NCC(O)=O)cc1C(O)=O,4:12,secondary_amine_N:secondary_amine_N,4,2,"2.32,3.32,4.26,6.94",Count Mismatch (Groups vs Num)
CN1CCCNCCNCCCNCC1,5:8:12,secondary_amine_N:secondary_amine_N:secondary_amine_N,4,3,"2.20,2.60,10.20,11.25",Count Mismatch (Groups vs Num)
OC(=O)c1cc(N\N=C/2C=CC(=O)C(=C2)C(O)=O)ccc1O,7,secondary_amine_N,4,1,"2.07,2.83,11.00,12.00",Count Mismatch (Groups vs Num)
OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,,,4,0,"2.00,2.84,4.96,5.65",Group Prediction Failed
C1CCNCCNCCCNCCNCC1,3:6:10:13,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"2.90,5.42,9.28,9.81",OK
OC(=O)CC(Nc1ccc(NC(CC(O)=O)C(O)=O)cc1)C(O)=O,5:10,secondary_amine_N:secondary_amine_N,4,2,"3.03,3.58,4.62,6.63",Count Mismatch (Groups vs Num)
OC(=O)CC(NCCNC(CC(O)=O)C(O)=O)C(O)=O,5:8,secondary_amine_N:secondary_amine_N,4,2,"2.98,3.91,6.93,10.07",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)c(N)c1)C(O)=O,0:6,primary_amine_N:primary_amine_N,4,2,"2.00,4.48,9.09,10.19",Count Mismatch (Groups vs Num)
OC(CNC(C(O)=O)C(O)=O)CNC(C(O)=O)C(O)=O,4:9,secondary_amine_N:secondary_amine_N,4,2,"2.41,3.40,8.90,10.40",Count Mismatch (Groups vs Num)
CC(C)(S)CNCCNCC(C)(C)S,5:8,secondary_amine_N:secondary_amine_N,4,2,"5.56,7.79,9.72,10.99",Count Mismatch (Groups vs Num)
CC(CN(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,,,4,0,"1.80,2.79,6.28,11.01",Group Prediction Failed
NC([P](O)(O)=O)[P](O)(O)=O,0,primary_amine_N,4,1,"1.40,5.42,8.42,11.70",Count Mismatch (Groups vs Num)
Oc1ccc(c(O)c1)[As](O)(O)=O,,,4,0,"4.11,7.77,9.82,14.30",Group Prediction Failed
C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,11,primary_amine_N,4,1,"3.12,3.26,4.64,8.00",Count Mismatch (Groups vs Num)
CNCCCNCCNCCCNC,1:5:8:12,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"5.69,8.44,10.12,10.84",OK
CNCCCNCCCNCCNC,1:5:9:12,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"5.66,7.18,9.57,10.30",OK
CNCCCNCCCNCCCNC,1:5:9:13,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"7.43,8.89,10.23,10.95",OK
N[C@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,0:7:17,primary_amine_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N,4,3,"2.15,5.18,6.58,7.61",Count Mismatch (Groups vs Num)
N[C@@H](Cc1ccc(O)c(O)c1)C(O)=O,0,primary_amine_N,4,1,"2.19,8.75,9.79,13.40",Count Mismatch (Groups vs Num)
NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,0:11:25,primary_amine_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N,4,3,"2.57,6.00,6.95,8.00",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,2,primary_amine_N,4,1,"3.14,3.47,4.63,8.28",Count Mismatch (Groups vs Num)
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,2,primary_amine_N,4,1,"3.43,3.51,4.67,8.31",Count Mismatch (Groups vs Num)
C1CNCCCNC(CCNC1)c2c[nH]cn2,1:6:10:14,imidazole_pyridine_type_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"2.00,5.20,7.54,13.00",OK
NCCCN1CCCN(CCCN)CC1,0:12,primary_amine_N:primary_amine_N,4,2,"4.84,8.01,9.81,10.05",Count Mismatch (Groups vs Num)
NCCCCNCCCNCCCN,0:5:9:13,primary_amine_N:secondary_amine_N:secondary_amine_N:primary_amine_N,4,4,"7.47,9.12,10.38,11.03",OK
NCCNCCSCCNCCN,0:3:9:12,primary_amine_N:secondary_amine_N:secondary_amine_N:primary_amine_N,4,4,"5.64,6.51,9.10,9.78",OK
NCCNCCOCCNCCN,0:3:9:12,primary_amine_N:secondary_amine_N:secondary_amine_N:primary_amine_N,4,4,"5.98,6.89,9.24,9.81",OK
C(CNCc1c[nH]cn1)NCc2c[nH]cn2,1:4:7:13,imidazole_pyridine_type_N:secondary_amine_N:secondary_amine_N:imidazole_pyridine_type_N,4,4,"3.21,4.26,6.56,9.05",OK
C(CN(Cc1ccccn1)Cc2ccccn2)N(Cc3ccccn3)Cc4ccccn4,15:22:29:30,imidazole_pyridine_type_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N:imidazole_pyridine_type_N,4,4,"2.88,3.30,4.81,7.12",OK
Cc1ccc(cc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,,,4,0,"2.16,3.00,4.82,6.58",Group Prediction Failed
Cc1cc(ccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,,,4,0,"2.27,3.07,4.96,7.10",Group Prediction Failed
Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,,,4,0,"2.88,3.53,4.76,6.95",Group Prediction Failed
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,38,primary_amine_N,4,1,"8.41,9.01,9.62,10.84",Count Mismatch (Groups vs Num)
C(CSSCCNCc1c[nH]cn1)NCc2c[nH]cn2,1:4:11:17,imidazole_pyridine_type_N:secondary_amine_N:secondary_amine_N:imidazole_pyridine_type_N,4,4,"3.89,4.62,7.85,8.74",OK
C(COCCNCc1c[nH]cn1)NCc2c[nH]cn2,1:4:10:16,imidazole_pyridine_type_N:secondary_amine_N:secondary_amine_N:imidazole_pyridine_type_N,4,4,"3.88,4.66,8.17,9.16",OK
C1CCCNCCNCCNCCNCCNCC1,4:7:10:13:16,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,5,"2.40,8.39,9.40,9.99",Count Mismatch (Groups vs Num)
O[P](O)(=O)CCCC[P](O)(O)=O,,,4,0,"1.70,2.86,7.59,8.41",Group Prediction Failed
CC(=NO)C(CN(CC(O)=O)CC(O)=O)=NO,,,4,0,"2.03,8.23,10.47,12.20",Group Prediction Failed
CN1CCCN(C)CCNCCCNCC1,9:13,secondary_amine_N:secondary_amine_N,4,2,"2.20,2.90,9.75,10.75",Count Mismatch (Groups vs Num)
OC(=O)CNCCNCC(O)=O,4:7,secondary_amine_N:secondary_amine_N,4,2,"1.44,2.41,6.70,9.67",Count Mismatch (Groups vs Num)
CNCCNCCNCCNC,1:4:7:10,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"4.08,7.59,9.68,10.75",OK
CN1CCNCCN(C)CCN(C)CCN(C)CCNCC1,4:19,secondary_amine_N:secondary_amine_N,4,2,"2.59,7.53,9.11,9.75",Count Mismatch (Groups vs Num)
OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,,,4,0,"1.95,4.30,4.77,5.86",Group Prediction Failed
C1CNCCNCCCNCCNC1,2:5:9:12,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"1.53,2.25,10.36,11.38",OK
C1CCCNCCNCCNCCNCC1,4:7:10:13,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"1.90,5.51,9.34,10.46",OK
C1CCNCCNCCNCCNC1,3:6:9:12,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"1.95,4.50,9.53,10.78",OK
C1CCNCCCNCCNCCCNC1,3:7:10:14,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"3.69,6.75,9.71,10.32",OK
CN1CCCN(C)CCN(C)CCCN(C)CC1,,,4,0,"2.45,2.81,9.16,9.53",Group Prediction Failed
FO[P](=O)(CC[P](=O)(OF)OF)OF,,,4,0,"1.10,2.00,4.49,6.30",Group Prediction Failed
C1CCNCCNCCNCCNCC1,3:6:9:12,secondary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"1.45,5.43,9.22,10.14",OK
O[P](O)(=O)C[P](O)(O)=O,,,4,0,"1.50,2.61,6.91,10.28",Group Prediction Failed
O[P](O)(=O)CCC[P](O)(O)=O,,,4,0,"1.63,2.79,7.47,8.44",Group Prediction Failed
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,0:29:45,primary_amine_N:primary_amine_N:primary_amine_N,4,3,"3.12,7.98,10.12,10.48",Count Mismatch (Groups vs Num)
O[P](O)(=O)C(F)(F)[P](O)(O)=O,,,4,0,"1.45,2.12,5.72,7.89",Group Prediction Failed
NCCCNCCCCNCCCN,0:4:9:13,primary_amine_N:secondary_amine_N:secondary_amine_N:primary_amine_N,4,4,"7.91,8.85,9.99,10.82",OK
NCCCN1CCCNCCNCCNCCC1,0:8:11:14,primary_amine_N:secondary_amine_N:secondary_amine_N:secondary_amine_N,4,4,"3.64,9.17,9.98,11.07",OK
NCCCN1CCCNCCCNCCC1,0:8:12,primary_amine_N:secondary_amine_N:secondary_amine_N,4,3,"2.20,5.99,9.90,12.00",Count Mismatch (Groups vs Num)
NCCCC[C@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@H](CC(O)=O)C(O)=O,0:2:3:8:17,secondary_amine_N:primary_amine_N:secondary_amine_N:primary_amine_N:primary_amine_N,4,5,"2.71,4.12,7.42,10.55",Count Mismatch (Groups vs Num)
NCCCC[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,0:10,primary_amine_N:primary_amine_N,4,2,"3.34,7.33,9.72,11.01",Count Mismatch (Groups vs Num)
NCCCC[C@H](NC(=O)[C@@H](N)Cc1c[nH]cn1)C(O)=O,0:10:16,primary_amine_N:primary_amine_N:imidazole_pyridine_type_N,4,3,"2.00,5.65,7.29,10.09",Count Mismatch (Groups vs Num)
NCCCC[C@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,0:2:3:8:17,secondary_amine_N:primary_amine_N:secondary_amine_N:primary_amine_N:primary_amine_N,4,5,"2.77,4.20,7.44,10.49",Count Mismatch (Groups vs Num)
NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(O)=O,0:6:15,primary_amine_N:primary_amine_N:primary_amine_N,4,3,"2.74,7.42,9.81,10.78",Count Mismatch (Groups vs Num)
NCCCC[C@H](NC(=O)[C@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,0:2:3:8:17,secondary_amine_N:primary_amine_N:secondary_amine_N:primary_amine_N:primary_amine_N,4,5,"2.76,4.20,7.50,10.29",Count Mismatch (Groups vs Num)
NCCCC[C@H](N)C(=O)N[C@@H](CCCCN)C(O)=O,0:10:15,primary_amine_N:primary_amine_N:primary_amine_N,4,3,"2.90,7.42,9.94,10.90",Count Mismatch (Groups vs Num)
O[P](O)(O)=O,,,4,0,"0.00,1.90,6.61,11.34",Group Prediction Failed
NCCCC[C@@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,0:2:3:8:17,secondary_amine_N:primary_amine_N:secondary_amine_N:primary_amine_N:primary_amine_N,4,5,"2.78,4.07,7.39,10.45",Count Mismatch (Groups vs Num)
NCCCC(O)([P](O)(O)=O)[P](O)(O)=O,0,primary_amine_N,4,1,"2.72,8.73,10.50,11.60",Count Mismatch (Groups vs Num)
NCCNCCCNCCN,0:3:7:10,primary_amine_N:secondary_amine_N:secondary_amine_N:primary_amine_N,4,4,"5.85,7.18,9.45,10.20",OK
