Metal ion,Ligand,Formula,Ligand class,Equilibrium,Temperature (C),Ionic strength,Value type,Value,Note,SMILES,max_eq_num,AcidCount,AmineCount,PhenolCount,PyridineCount,MonoPhosphateCount,ImidazoleNHCount,CyclicAmineCount,Ligand_class_id,molecular_weight,HBD,HBA,logP,TPSA
H⁺,"2R,3S-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Catechin)",C15H14O6,Catechols fuchsons,[H₄L]/[H₃L][H],20,0.1,Log K,8.79,,O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3ccc(O)c(O)c3,4,0,0,4,0,0,0,0,36,290.271,5,6,1.5461,110.38
H⁺,"2R,3R-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Epicatechin)",C15H14O6,Catechols fuchsons,[HL]/[L][H],25,0.1,Log K,13.4,,O[C@@H]1Cc2c(O)cc(O)cc2OC1c3ccc(O)c(O)c3,4,0,0,4,0,0,0,0,36,290.271,5,6,1.5461,110.38
H⁺,"2R,3R-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Epicatechin)",C15H14O6,Catechols fuchsons,[H₂L]/[HL][H],25,0.1,Log K,11.23,,O[C@@H]1Cc2c(O)cc(O)cc2OC1c3ccc(O)c(O)c3,4,0,0,4,0,0,0,0,36,290.271,5,6,1.5461,110.38
H⁺,"2R,3R-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Epicatechin)",C15H14O6,Catechols fuchsons,[H₃L]/[H₂L][H],25,0.1,Log K,9.49,,O[C@@H]1Cc2c(O)cc(O)cc2OC1c3ccc(O)c(O)c3,4,0,0,4,0,0,0,0,36,290.271,5,6,1.5461,110.38
H⁺,"2R,3R-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Epicatechin)",C15H14O6,Catechols fuchsons,[H₄L]/[H₃L][H],25,0.1,Log K,8.72,,O[C@@H]1Cc2c(O)cc(O)cc2OC1c3ccc(O)c(O)c3,4,0,0,4,0,0,0,0,36,290.271,5,6,1.5461,110.38
H⁺,1-Naphthol,C10H8O1,Naphtols,[HL]/[L][H],25,0.1,Log K,9.14,,Oc1cccc2ccccc12,1,0,0,1,0,0,0,0,37,144.173,1,1,2.5454,20.23
H⁺,1-Naphthol,C10H8O1,Naphtols,[HL]/[L][H],25,0.5,Log K,9.06,,Oc1cccc2ccccc12,1,0,0,1,0,0,0,0,37,144.173,1,1,2.5454,20.23
H⁺,1-Naphthol,C10H8O1,Naphtols,[HL]/[L][H],25,1.0,Log K,9.05,,Oc1cccc2ccccc12,1,0,0,1,0,0,0,0,37,144.173,1,1,2.5454,20.23
H⁺,1-Naphthol,C10H8O1,Naphtols,[HL]/[L][H],25,0.0,Log K,9.416,,Oc1cccc2ccccc12,1,0,0,1,0,0,0,0,37,144.173,1,1,2.5454,20.23
H⁺,1-Naphthol-2-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.1,Log K,9.11,,Oc1c2ccccc2ccc1[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-2-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.5,Log K,8.78,,Oc1c2ccccc2ccc1[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-2-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,1.0,Log K,8.64,,Oc1c2ccccc2ccc1[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-2-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.0,Log K,9.59,,Oc1c2ccccc2ccc1[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-3-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.1,Log K,8.43,,Oc1cc(cc2ccccc12)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-3-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.5,Log K,8.27,,Oc1cc(cc2ccccc12)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-3-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,1.0,Log K,8.23,,Oc1cc(cc2ccccc12)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-3-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.0,Log K,8.8,,Oc1cc(cc2ccccc12)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-4-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.1,Log K,8.04,,Oc1ccc(c2ccccc12)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-4-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.5,Log K,7.87,,Oc1ccc(c2ccccc12)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-4-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,1.0,Log K,7.85,,Oc1ccc(c2ccccc12)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-4-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.0,Log K,8.44,,Oc1ccc(c2ccccc12)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-8-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.1,Log K,12.65,,Oc1cccc2cccc(c12)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-8-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.5,Log K,12.33,,Oc1cccc2cccc(c12)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-8-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,1.0,Log K,12.19,,Oc1cccc2cccc(c12)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,1-Naphthol-8-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.0,Log K,13.1,,Oc1cccc2cccc(c12)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,"1-Naphthol-3,6-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,0.1,Log K,8.06,,Oc1cc(cc2cc(ccc12)[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,"1-Naphthol-3,6-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,0.5,Log K,7.81,,Oc1cc(cc2cc(ccc12)[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,"1-Naphthol-3,6-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,1.0,Log K,7.77,,Oc1cc(cc2cc(ccc12)[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,"1-Naphthol-3,6-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,0.0,Log K,8.65,,Oc1cc(cc2cc(ccc12)[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,"1-Naphthol-3,8-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,0.1,Log K,11.49,,Oc1cc(cc2cccc(c12)[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,"1-Naphthol-3,8-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,0.5,Log K,11.05,,Oc1cc(cc2cccc(c12)[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,"1-Naphthol-3,8-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,1.0,Log K,10.88,,Oc1cc(cc2cccc(c12)[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,"1-Naphthol-3,8-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,0.0,Log K,12.19,,Oc1cc(cc2cccc(c12)[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,2-Nitro-1-naphthol,C10H7N1O3,Naphtols,[HL]/[L][H],25,0.1,Log K,5.71,,Oc1c2ccccc2ccc1[N+]([O-])=O,1,0,0,1,0,0,0,0,37,189.17,1,3,2.4536,63.37
H⁺,2-Nitro-1-naphthol,C10H7N1O3,Naphtols,[HL]/[L][H],25,0.5,Log K,5.66,,Oc1c2ccccc2ccc1[N+]([O-])=O,1,0,0,1,0,0,0,0,37,189.17,1,3,2.4536,63.37
H⁺,2-Nitro-1-naphthol,C10H7N1O3,Naphtols,[HL]/[L][H],25,1.0,Log K,5.66,,Oc1c2ccccc2ccc1[N+]([O-])=O,1,0,0,1,0,0,0,0,37,189.17,1,3,2.4536,63.37
H⁺,2-Nitro-1-naphthol,C10H7N1O3,Naphtols,[HL]/[L][H],25,0.0,Log K,5.89,,Oc1c2ccccc2ccc1[N+]([O-])=O,1,0,0,1,0,0,0,0,37,189.17,1,3,2.4536,63.37
H⁺,2-Nitroso-1-naphthol,C10H7N1O2,Naphtols,[HL]/[L][H],25,0.1,Log K,7.25,,Oc1c(ccc2ccccc12)N=O,1,0,0,1,0,0,0,0,37,173.171,1,3,2.9433,49.66
H⁺,2-Nitroso-1-naphthol,C10H7N1O2,Naphtols,[HL]/[L][H],25,0.5,Log K,7.21,,Oc1c(ccc2ccccc12)N=O,1,0,0,1,0,0,0,0,37,173.171,1,3,2.9433,49.66
H⁺,2-Nitroso-1-naphthol,C10H7N1O2,Naphtols,[HL]/[L][H],25,1.0,Log K,7.22,,Oc1c(ccc2ccccc12)N=O,1,0,0,1,0,0,0,0,37,173.171,1,3,2.9433,49.66
H⁺,2-Nitroso-1-naphthol,C10H7N1O2,Naphtols,[HL]/[L][H],25,2.0,Log K,7.33,,Oc1c(ccc2ccccc12)N=O,1,0,0,1,0,0,0,0,37,173.171,1,3,2.9433,49.66
H⁺,2-Nitroso-1-naphthol,C10H7N1O2,Naphtols,[HL]/[L][H],25,0.0,Log K,7.47,,Oc1c(ccc2ccccc12)N=O,1,0,0,1,0,0,0,0,37,173.171,1,3,2.9433,49.66
H⁺,2-Naphthol,C10H8O1,Naphtols,[HL]/[L][H],25,0.1,Log K,9.31,,Oc1ccc2ccccc2c1,1,0,0,1,0,0,0,0,37,144.173,1,1,2.5454,20.23
H⁺,2-Naphthol,C10H8O1,Naphtols,[HL]/[L][H],25,0.5,Log K,9.24,,Oc1ccc2ccccc2c1,1,0,0,1,0,0,0,0,37,144.173,1,1,2.5454,20.23
H⁺,2-Naphthol,C10H8O1,Naphtols,[HL]/[L][H],25,1.0,Log K,9.25,,Oc1ccc2ccccc2c1,1,0,0,1,0,0,0,0,37,144.173,1,1,2.5454,20.23
H⁺,2-Naphthol,C10H8O1,Naphtols,[HL]/[L][H],25,0.0,Log K,9.573,,Oc1ccc2ccccc2c1,1,0,0,1,0,0,0,0,37,144.173,1,1,2.5454,20.23
H⁺,2-Naphthol-6-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.1,Log K,8.86,,Oc1ccc2cc(ccc2c1)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,2-Naphthol-6-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.5,Log K,8.77,,Oc1ccc2cc(ccc2c1)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,2-Naphthol-6-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,1.0,Log K,8.79,,Oc1ccc2cc(ccc2c1)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,2-Naphthol-6-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.0,Log K,9.19,,Oc1ccc2cc(ccc2c1)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,2-Naphthol-7-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.1,Log K,9.0,,Oc1ccc2ccc(cc2c1)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,2-Naphthol-7-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.5,Log K,8.9,,Oc1ccc2ccc(cc2c1)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,2-Naphthol-7-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,1.0,Log K,8.93,,Oc1ccc2ccc(cc2c1)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,2-Naphthol-7-sulfonic acid,C10H8O4S1,Naphtols,[HL]/[L][H],25,0.0,Log K,9.37,,Oc1ccc2ccc(cc2c1)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,224.237,2,3,1.7921,74.6
H⁺,"2-Naphthol-3,6-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,0.1,Log K,9.16,,Oc1cc2ccc(cc2cc1[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,"2-Naphthol-3,6-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,0.5,Log K,8.86,,Oc1cc2ccc(cc2cc1[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,"2-Naphthol-3,6-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,1.0,Log K,8.75,,Oc1cc2ccc(cc2cc1[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,"2-Naphthol-3,6-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,0.0,Log K,9.79,,Oc1cc2ccc(cc2cc1[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,"2-Naphthol-6,8-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,0.1,Log K,8.59,,Oc1ccc2cc(cc(c2c1)[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,"2-Naphthol-6,8-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,0.5,Log K,8.37,,Oc1ccc2cc(cc(c2c1)[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,"2-Naphthol-6,8-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,1.0,Log K,8.33,,Oc1ccc2cc(cc(c2c1)[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,"2-Naphthol-6,8-disulfonic acid",C10H8O7S2,Naphtols,[HL]/[L][H],25,0.0,Log K,9.15,,Oc1ccc2cc(cc(c2c1)[S](O)(=O)=O)[S](O)(=O)=O,1,0,0,1,0,0,0,0,37,304.301,3,5,1.0388,128.97
H⁺,1-Nitro-2-naphthol,C10H7N1O3,Naphtols,[HL]/[L][H],25,0.1,Log K,5.75,,Oc1ccc2ccccc2c1[N+]([O-])=O,1,0,0,1,0,0,0,0,37,189.17,1,3,2.4536,63.37
H⁺,1-Nitro-2-naphthol,C10H7N1O3,Naphtols,[HL]/[L][H],25,0.5,Log K,5.68,,Oc1ccc2ccccc2c1[N+]([O-])=O,1,0,0,1,0,0,0,0,37,189.17,1,3,2.4536,63.37
H⁺,1-Nitro-2-naphthol,C10H7N1O3,Naphtols,[HL]/[L][H],25,1.0,Log K,5.66,,Oc1ccc2ccccc2c1[N+]([O-])=O,1,0,0,1,0,0,0,0,37,189.17,1,3,2.4536,63.37
H⁺,1-Nitro-2-naphthol,C10H7N1O3,Naphtols,[HL]/[L][H],25,0.0,Log K,5.93,,Oc1ccc2ccccc2c1[N+]([O-])=O,1,0,0,1,0,0,0,0,37,189.17,1,3,2.4536,63.37
H⁺,1-Nitroso-2-naphthol,C10H7N1O2,Naphtols,[HL]/[L][H],25,0.1,Log K,7.65,,Oc1ccc2ccccc2c1N=O,1,0,0,1,0,0,0,0,37,173.171,1,3,2.9433,49.66
H⁺,1-Nitroso-2-naphthol,C10H7N1O2,Naphtols,[HL]/[L][H],25,0.5,Log K,7.59,,Oc1ccc2ccccc2c1N=O,1,0,0,1,0,0,0,0,37,173.171,1,3,2.9433,49.66
H⁺,1-Nitroso-2-naphthol,C10H7N1O2,Naphtols,[HL]/[L][H],25,1.0,Log K,7.62,,Oc1ccc2ccccc2c1N=O,1,0,0,1,0,0,0,0,37,173.171,1,3,2.9433,49.66
H⁺,1-Nitroso-2-naphthol,C10H7N1O2,Naphtols,[HL]/[L][H],25,0.0,Log K,7.87,,Oc1ccc2ccccc2c1N=O,1,0,0,1,0,0,0,0,37,173.171,1,3,2.9433,49.66
H⁺,"1-(2-Naphthyl)-4,4,4-trifluorobutane-1,3-dione (2-Naphthoyltrifluoroacetone)",C14H9F3O2,Ketones (oxo ligands),[HL]/[L][H],25,0.1,Log K,6.28,,FC(F)(F)C(=O)CC(=O)c1ccc2ccccc2c1,1,0,0,0,0,0,0,0,38,266.218,0,2,3.544,34.14
H⁺,"1,2-Naphthoquinone-4-sulfonic acid",C10H6O5S1,Ketones (oxo ligands),[HL]/[L][H],25,0.1,Log K,10.51,,O[S](=O)(=O)C1=CC(=O)C(=O)c2ccccc12,1,0,0,0,0,0,0,0,38,238.22,1,4,0.6807,88.51
H⁺,"4-(2-Oxolyl)butane-2,4-dione (Furanoylacetone)",C8H8O3,Ketones (oxo ligands),[HL]/[L][H],25,0.1,Log K,8.64,,CC(=O)CC(=O)c1occc1,1,0,0,0,0,0,0,0,38,152.149,0,3,1.4414,47.28
H⁺,"4-(2-Oxolyl)-1,1,1-trifluorobutane-2,4-dione (Furanoyltrifluoroacetone)",C8H5F3O3,Ketones (oxo ligands),[HL]/[L][H],25,0.1,Log K,6.22,,FC(F)(F)C(=O)CC(=O)c1occc1,1,0,0,0,0,0,0,0,38,206.119,0,3,1.9838,47.28
H⁺,"4-(2-Oxolyl)-1,1,1-trifluorobutane-2,4-dione (Furanoyltrifluoroacetone)",C8H5F3O3,Ketones (oxo ligands),[HL]/[L][H],25,1.0,Log K,6.18,,FC(F)(F)C(=O)CC(=O)c1occc1,1,0,0,0,0,0,0,0,38,206.119,0,3,1.9838,47.28
H⁺,"1,4-Di(2-oxolyl)propane-1,3-dione (Difuranoylmethane)",C11H8O4,Ketones (oxo ligands),[HL]/[L][H],25,0.1,Log K,8.15,,O=C(CC(=O)c1occc1)c2occc2,1,0,0,0,0,0,0,0,38,204.181,0,4,2.3283,60.42
H⁺,"4-(2-Thiolyl)butane-2,4-dione (Thenoylacetone)",C8H8O2S1,Ketones (oxo ligands),[HL]/[L][H],25,0.1,Log K,8.36,,CC(=O)CC(=O)c1sccc1,1,0,0,0,0,0,0,0,38,168.217,0,3,1.9099,34.14
H⁺,"4-(2-Thiolyl)-1,1,1-trifluorobutane-2,4-dione (Thenoyltrifluoroacetone)",C8H5F3O2S1,Ketones (oxo ligands),[HL]/[L][H],25,0.1,Log K,6.28,,FC(F)(F)C(=O)CC(=O)c1sccc1,1,0,0,0,0,0,0,0,38,222.187,0,3,2.4523,34.14
H⁺,"4-(2-Thiolyl)-1,1,1-trifluorobutane-2,4-dione (Thenoyltrifluoroacetone)",C8H5F3O2S1,Ketones (oxo ligands),[HL]/[L][H],25,0.5,Log K,6.21,,FC(F)(F)C(=O)CC(=O)c1sccc1,1,0,0,0,0,0,0,0,38,222.187,0,3,2.4523,34.14
H⁺,"4-(2-Thiolyl)-1,1,1-trifluorobutane-2,4-dione (Thenoyltrifluoroacetone)",C8H5F3O2S1,Ketones (oxo ligands),[HL]/[L][H],25,1.0,Log K,6.26,,FC(F)(F)C(=O)CC(=O)c1sccc1,1,0,0,0,0,0,0,0,38,222.187,0,3,2.4523,34.14
H⁺,"4-(2-Thiolyl)-1,1,1-trifluorobutane-2,4-dione (Thenoyltrifluoroacetone)",C8H5F3O2S1,Ketones (oxo ligands),[HL]/[L][H],25,3.0,Log K,6.5,NaClO₄ used as background electrolyte.,FC(F)(F)C(=O)CC(=O)c1sccc1,1,0,0,0,0,0,0,0,38,222.187,0,3,2.4523,34.14
H⁺,"4-(2-Thiolyl)-1,1,1-trifluorobutane-2,4-dione (Thenoyltrifluoroacetone)",C8H5F3O2S1,Ketones (oxo ligands),[HL]/[L][H],25,5.0,Log K,6.47,Molal and NaCl used as background electrolyte.,FC(F)(F)C(=O)CC(=O)c1sccc1,1,0,0,0,0,0,0,0,38,222.187,0,3,2.4523,34.14
H⁺,"5,5-Dimethylcyclohexane-1,3-dione (Dimedone)",C8H12O2,cyclic ketones,[HL]/[L][H],30,0.0,Log K,5.23,,CC1(C)CC(=O)CC(=O)C1,1,0,0,0,0,0,0,0,39,140.182,0,2,1.3347,34.14
H⁺,Dihydroxycyclobutenedione (Squaric acid),C4H2O4,cyclic ketones,[HL]/[L][H],25,0.1,Log K,3.1,,OC1=C(O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,114.056,2,4,-1.3062,74.6
H⁺,Dihydroxycyclobutenedione (Squaric acid),C4H2O4,cyclic ketones,[HL]/[L][H],25,0.5,Log K,2.74,,OC1=C(O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,114.056,2,4,-1.3062,74.6
H⁺,Dihydroxycyclobutenedione (Squaric acid),C4H2O4,cyclic ketones,[HL]/[L][H],25,1.0,Log K,2.8,,OC1=C(O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,114.056,2,4,-1.3062,74.6
H⁺,Dihydroxycyclobutenedione (Squaric acid),C4H2O4,cyclic ketones,[HL]/[L][H],25,3.0,Log K,3.19,NaClO₄ used as background electrolyte.,OC1=C(O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,114.056,2,4,-1.3062,74.6
H⁺,Dihydroxycyclobutenedione (Squaric acid),C4H2O4,cyclic ketones,[HL]/[L][H],25,0.0,Log K,3.48,,OC1=C(O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,114.056,2,4,-1.3062,74.6
H⁺,Dihydroxycyclobutenedione (Squaric acid),C4H2O4,cyclic ketones,[H₂L]/[HL][H],25,1.0,Log K,0.4,,OC1=C(O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,114.056,2,4,-1.3062,74.6
H⁺,Dihydroxycyclobutenedione (Squaric acid),C4H2O4,cyclic ketones,[H₂L]/[HL][H],25,3.0,Log K,1.0,NaClO₄ used as background electrolyte.,OC1=C(O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,114.056,2,4,-1.3062,74.6
H⁺,Dihydroxycyclobutenedione (Squaric acid),C4H2O4,cyclic ketones,[H₂L]/[HL][H],25,0.0,Log K,0.55,,OC1=C(O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,114.056,2,4,-1.3062,74.6
H⁺,Dihydroxycyclopentenetrione (Croconic acid),C5H2O5,cyclic ketones,[HL]/[L][H],25,0.1,Log K,1.8,,OC1=C(O)C(=O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,142.066,2,5,-1.946,91.67
H⁺,Dihydroxycyclopentenetrione (Croconic acid),C5H2O5,cyclic ketones,[HL]/[L][H],25,2.0,Log K,1.51,NaCl used as background electrolyte.,OC1=C(O)C(=O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,142.066,2,5,-1.946,91.67
H⁺,Dihydroxycyclopentenetrione (Croconic acid),C5H2O5,cyclic ketones,[HL]/[L][H],25,0.0,Log K,2.24,,OC1=C(O)C(=O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,142.066,2,5,-1.946,91.67
H⁺,Dihydroxycyclopentenetrione (Croconic acid),C5H2O5,cyclic ketones,[H₂L]/[HL][H],25,0.1,Log K,0.6,,OC1=C(O)C(=O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,142.066,2,5,-1.946,91.67
H⁺,Dihydroxycyclopentenetrione (Croconic acid),C5H2O5,cyclic ketones,[H₂L]/[HL][H],25,2.0,Log K,0.3,NaCl used as background electrolyte.,OC1=C(O)C(=O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,142.066,2,5,-1.946,91.67
H⁺,Dihydroxycyclopentenetrione (Croconic acid),C5H2O5,cyclic ketones,[H₂L]/[HL][H],25,0.0,Log K,0.8,,OC1=C(O)C(=O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,142.066,2,5,-1.946,91.67
H⁺,"5,6-Dihydroxycyclohexene-1,2,3,4-tetrone (Rhodizonic acid)",C6H2O6,cyclic ketones,[HL]/[L][H],25,3.0,Log K,3.58,NaClO₄ used as background electrolyte.,OC1=C(O)C(=O)C(=O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,170.076,2,6,-2.5858,108.74
H⁺,"5,6-Dihydroxycyclohexene-1,2,3,4-tetrone (Rhodizonic acid)",C6H2O6,cyclic ketones,[H₂L]/[HL][H],25,3.0,Log K,3.45,NaClO₄ used as background electrolyte.,OC1=C(O)C(=O)C(=O)C(=O)C1=O,2,0,0,2,0,0,0,0,39,170.076,2,6,-2.5858,108.74
H⁺,"1-Hydroxycyclohepta-3,5,7-trien-2-one (Tropolone)",C7H6O2,cyclic ketones,[HL]/[L][H],25,0.1,Log K,6.7,,OC1=CC=CC=CC1=O,2,0,0,1,0,0,0,0,39,122.123,1,2,0.7524,37.3
H⁺,"1-Hydroxycyclohepta-3,5,7-trien-2-one (Tropolone)",C7H6O2,cyclic ketones,[HL]/[L][H],25,0.5,Log K,6.65,,OC1=CC=CC=CC1=O,2,0,0,1,0,0,0,0,39,122.123,1,2,0.7524,37.3
H⁺,"1-Hydroxycyclohepta-3,5,7-trien-2-one (Tropolone)",C7H6O2,cyclic ketones,[HL]/[L][H],20,1.0,Log K,6.78,,OC1=CC=CC=CC1=O,2,0,0,1,0,0,0,0,39,122.123,1,2,0.7524,37.3
H⁺,"1-Hydroxycyclohepta-3,5,7-trien-2-one (Tropolone)",C7H6O2,cyclic ketones,[HL]/[L][H],25,2.0,Log K,6.42,NaClO₄ used as background electrolyte.,OC1=CC=CC=CC1=O,2,0,0,1,0,0,0,0,39,122.123,1,2,0.7524,37.3
