SMILES,pKa,Dissociable_Atoms,Functional_Group,Name,Dissociable_Atoms_Ordered,Functional_Group_Ordered,Dissociation_Order
CN(Cc1cc(CN(C)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,6.76,18:16:37:35:52:50,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-methyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",18:16:37:35:52:50,phenol:phenol:phenol:phenol:phenol:phenol,18(phenol) > 16(phenol) > 37(phenol) > 35(phenol) > 52(phenol) > 50(phenol)
CC(C)N(Cc1cc(CN(C(C)C)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C(C)C)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,8.61,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-2-propyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,22(phenol) > 20(phenol) > 43(phenol) > 41(phenol) > 58(phenol) > 56(phenol)
CC(C)N(Cc1cc(CN(C(C)C)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C(C)C)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,7.85,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-2-propyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,22(phenol) > 20(phenol) > 43(phenol) > 41(phenol) > 58(phenol) > 56(phenol)
CC(C)N(Cc1cc(CN(C(C)C)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C(C)C)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,6.6,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-2-propyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,22(phenol) > 20(phenol) > 43(phenol) > 41(phenol) > 58(phenol) > 56(phenol)
CC(=O)N(Cc1cc(CN(C(C)=O)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C(C)=O)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,9.3,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-acetyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,22(phenol) > 20(phenol) > 43(phenol) > 41(phenol) > 58(phenol) > 56(phenol)
CC(=O)N(Cc1cc(CN(C(C)=O)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C(C)=O)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,8.4,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-acetyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,22(phenol) > 20(phenol) > 43(phenol) > 41(phenol) > 58(phenol) > 56(phenol)
CC(=O)N(Cc1cc(CN(C(C)=O)C(=O)c2cc(cc(O)c2O)[S](O)(=O)=O)cc(CN(C(C)=O)C(=O)c3cc(cc(O)c3O)[S](O)(=O)=O)c1)C(=O)c4cc(cc(O)c4O)[S](O)(=O)=O,7.7,22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,"1,3,5-Tris(N-acetyl-2,3-dihydroxy-5-sulfobenzoylaminomethyl)benzene",22:20:43:41:58:56,phenol:phenol:phenol:phenol:phenol:phenol,22(phenol) > 20(phenol) > 43(phenol) > 41(phenol) > 58(phenol) > 56(phenol)
Oc1cccc(C(=O)NC2COC(=O)C(COC(=O)C(COC2=O)NC(=O)c3cccc(O)c3O)NC(=O)c4cccc(O)c4O)c1O,8.55,47:0:34:32:45:43,phenol:phenol:phenol:phenol:phenol:phenol,"N,N',N''-Tris(2,3-dihydroxybenzoyl)cyclo(O-seryl-O-seryl-O-seryl) (Enterobactin)",47:0:34:32:45:43,phenol:phenol:phenol:phenol:phenol:phenol,47(phenol) > 0(phenol) > 34(phenol) > 32(phenol) > 45(phenol) > 43(phenol)
Oc1cccc(C(=O)NC2COC(=O)C(COC(=O)C(COC2=O)NC(=O)c3cccc(O)c3O)NC(=O)c4cccc(O)c4O)c1O,7.5,47:0:34:32:45:43,phenol:phenol:phenol:phenol:phenol:phenol,"N,N',N''-Tris(2,3-dihydroxybenzoyl)cyclo(O-seryl-O-seryl-O-seryl) (Enterobactin)",47:0:34:32:45:43,phenol:phenol:phenol:phenol:phenol:phenol,47(phenol) > 0(phenol) > 34(phenol) > 32(phenol) > 45(phenol) > 43(phenol)
Oc1cccc(C(=O)NC2COC(=O)C(COC(=O)C(COC2=O)NC(=O)c3cccc(O)c3O)NC(=O)c4cccc(O)c4O)c1O,6.0,47:0:34:32:45:43,phenol:phenol:phenol:phenol:phenol:phenol,"N,N',N''-Tris(2,3-dihydroxybenzoyl)cyclo(O-seryl-O-seryl-O-seryl) (Enterobactin)",47:0:34:32:45:43,phenol:phenol:phenol:phenol:phenol:phenol,47(phenol) > 0(phenol) > 34(phenol) > 32(phenol) > 45(phenol) > 43(phenol)
Oc1ccc2c(Oc3c(O)c(O)ccc3[C@]24O[S](=O)(=O)c5ccccc45)c1O,6.5,27:0:9,phenol:phenol:phenol,"2-(4,5,6-Trihydroxy-3-oxo-3-H-9-xanthenyl)benzene-1-sulfonic acid (Pyrogallol Red)",27:0:9,phenol:phenol:phenol,27(phenol) > 0(phenol) > 9(phenol)
Oc1ccc(cc1)C2(O[S](=O)(=O)c3ccccc23)c4ccc(O)cc4,7.7,0,phenol,4'-Hydroxyfuchson-2''-sulfonic acid (Phenol Red),0,phenol,0(phenol)
Oc1ccc(cc1)C2(O[S](=O)(=O)c3ccccc23)c4ccc(O)cc4,7.57,0,phenol,4'-Hydroxyfuchson-2''-sulfonic acid (Phenol Red),0,phenol,0(phenol)
Oc1ccc(cc1)C2(O[S](=O)(=O)c3ccccc23)c4ccc(O)cc4,7.5,0,phenol,4'-Hydroxyfuchson-2''-sulfonic acid (Phenol Red),0,phenol,0(phenol)
Oc1ccc(cc1)C2(O[S](=O)(=O)c3ccccc23)c4ccc(O)cc4,7.54,0,phenol,4'-Hydroxyfuchson-2''-sulfonic acid (Phenol Red),0,phenol,0(phenol)
Oc1ccc(cc1)C2(O[S](=O)(=O)c3ccccc23)c4ccc(O)cc4,8.03,0,phenol,4'-Hydroxyfuchson-2''-sulfonic acid (Phenol Red),0,phenol,0(phenol)
Cc1cc(ccc1O)C2(O[S](=O)(=O)c3ccccc23)c4ccc(O)c(C)c4,7.95,7:23,phenol:phenol,"3,3'-Dimethyl-4'-hydroxyfuchson-2''-sulfonic acid (Cresol Red)",7:23,phenol:phenol,7(phenol) > 23(phenol)
Cc1cc(ccc1O)C2(O[S](=O)(=O)c3ccccc23)c4ccc(O)c(C)c4,1.0,7:23,phenol:phenol,"3,3'-Dimethyl-4'-hydroxyfuchson-2''-sulfonic acid (Cresol Red)",7:23,phenol:phenol,7(phenol) > 23(phenol)
Oc1ccc(cc1Br)C2(O[S](=O)(=O)c3ccccc23)c4ccc(O)c(Br)c4,6.14,0,phenol,"3,3'-Dibromo-4'-hydroxyfuchson-2''-sulfonic acid (Bromophenol Red)",0,phenol,0(phenol)
Cc1cc(cc(Br)c1O)C2(O[S](=O)(=O)c3ccccc23)c4cc(C)c(O)c(Br)c4,6.2,8,phenol,"3,3'-Dibromo-5,5'-dimethyl-4'-hydroxyfuchson-2''-sulfonic acid (Bromocresol Purple)",8,phenol,8(phenol)
Cc1c(Br)c(O)c(Br)cc1C2(O[S](=O)(=O)c3ccccc23)c4cc(Br)c(O)c(Br)c4C,4.49,5,phenol,"3,3',5,5'-Tetrabromo-2,2'-dimethyl-4'-hydroxyfuchson-2''-sulfonic acid (Bromocresol Green)",5,phenol,5(phenol)
Cc1c(Br)c(O)c(Br)cc1C2(O[S](=O)(=O)c3ccccc23)c4cc(Br)c(O)c(Br)c4C,4.87,5,phenol,"3,3',5,5'-Tetrabromo-2,2'-dimethyl-4'-hydroxyfuchson-2''-sulfonic acid (Bromocresol Green)",5,phenol,5(phenol)
[Na+].[Na+].[Na+].Cc1cc(cc(C([O-])=O)c1O)C(=C/2C=C(C)C(=O)C(=C2)C([O-])=O)\c3ccccc3[S]([O-])(=O)=O,11.8,10:13:24,carboxylic_acid:phenol:carboxylic_acid,"3,3'-Dimethyl-4'-hydroxy-2''-sulfofuchson-5,5'-dicarboxylic acid (Eriochrome Cyanine R)",10:24:13,carboxylic_acid:carboxylic_acid:phenol,10(carboxylic_acid) > 24(carboxylic_acid) > 13(phenol)
[Na+].[Na+].[Na+].Cc1cc(cc(C([O-])=O)c1O)C(=C/2C=C(C)C(=O)C(=C2)C([O-])=O)\c3ccccc3[S]([O-])(=O)=O,11.85,10:13:24,carboxylic_acid:phenol:carboxylic_acid,"3,3'-Dimethyl-4'-hydroxy-2''-sulfofuchson-5,5'-dicarboxylic acid (Eriochrome Cyanine R)",10:24:13,carboxylic_acid:carboxylic_acid:phenol,10(carboxylic_acid) > 24(carboxylic_acid) > 13(phenol)
[Na+].[Na+].[Na+].Cc1cc(cc(C([O-])=O)c1O)C(=C/2C=C(C)C(=O)C(=C2)C([O-])=O)\c3ccccc3[S]([O-])(=O)=O,5.44,10:13:24,carboxylic_acid:phenol:carboxylic_acid,"3,3'-Dimethyl-4'-hydroxy-2''-sulfofuchson-5,5'-dicarboxylic acid (Eriochrome Cyanine R)",10:24:13,carboxylic_acid:carboxylic_acid:phenol,10(carboxylic_acid) > 24(carboxylic_acid) > 13(phenol)
[Na+].[Na+].[Na+].Cc1cc(cc(C([O-])=O)c1O)C(=C/2C=C(C)C(=O)C(=C2)C([O-])=O)\c3ccccc3[S]([O-])(=O)=O,5.47,10:13:24,carboxylic_acid:phenol:carboxylic_acid,"3,3'-Dimethyl-4'-hydroxy-2''-sulfofuchson-5,5'-dicarboxylic acid (Eriochrome Cyanine R)",10:24:13,carboxylic_acid:carboxylic_acid:phenol,10(carboxylic_acid) > 24(carboxylic_acid) > 13(phenol)
[Na+].[Na+].[Na+].Cc1cc(cc(C([O-])=O)c1O)C(=C/2C=C(C)C(=O)C(=C2)C([O-])=O)\c3ccccc3[S]([O-])(=O)=O,2.26,10:13:24,carboxylic_acid:phenol:carboxylic_acid,"3,3'-Dimethyl-4'-hydroxy-2''-sulfofuchson-5,5'-dicarboxylic acid (Eriochrome Cyanine R)",10:24:13,carboxylic_acid:carboxylic_acid:phenol,10(carboxylic_acid) > 24(carboxylic_acid) > 13(phenol)
[Na+].[Na+].[Na+].Cc1cc(cc(C([O-])=O)c1O)C(=C/2C=C(C)C(=O)C(=C2)C([O-])=O)\c3ccccc3[S]([O-])(=O)=O,2.23,10:13:24,carboxylic_acid:phenol:carboxylic_acid,"3,3'-Dimethyl-4'-hydroxy-2''-sulfofuchson-5,5'-dicarboxylic acid (Eriochrome Cyanine R)",10:24:13,carboxylic_acid:carboxylic_acid:phenol,10(carboxylic_acid) > 24(carboxylic_acid) > 13(phenol)
Oc1ccc(cc1O)C(=C\2C=CC(=O)C(=C2)O)/c3ccccc3[S](O)(=O)=O,12.8,0:7:16:24,phenol:phenol:alcohol:alcohol,"3,3',4'-Trihydroxyfuchson-2''-sulfonic acid (Pyrocatechol Violet)",0:7:16:24,phenol:phenol:alcohol:alcohol,0(phenol) > 7(phenol) > 16(alcohol) > 24(alcohol)
Oc1ccc(cc1O)C(=C\2C=CC(=O)C(=C2)O)/c3ccccc3[S](O)(=O)=O,9.76,0:7:16:24,phenol:phenol:alcohol:alcohol,"3,3',4'-Trihydroxyfuchson-2''-sulfonic acid (Pyrocatechol Violet)",0:7:16:24,phenol:phenol:alcohol:alcohol,0(phenol) > 7(phenol) > 16(alcohol) > 24(alcohol)
Oc1ccc(cc1O)C(=C\2C=CC(=O)C(=C2)O)/c3ccccc3[S](O)(=O)=O,7.8,0:7:16:24,phenol:phenol:alcohol:alcohol,"3,3',4'-Trihydroxyfuchson-2''-sulfonic acid (Pyrocatechol Violet)",0:7:16:24,phenol:phenol:alcohol:alcohol,0(phenol) > 7(phenol) > 16(alcohol) > 24(alcohol)
Oc1ccc(cc1O)C(=C\2C=CC(=O)C(=C2)O)/c3ccccc3[S](O)(=O)=O,0.8,0:7:16:24,phenol:phenol:alcohol:alcohol,"3,3',4'-Trihydroxyfuchson-2''-sulfonic acid (Pyrocatechol Violet)",0:7:16:24,phenol:phenol:alcohol:alcohol,0(phenol) > 7(phenol) > 16(alcohol) > 24(alcohol)
O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3ccc(O)c(O)c3,13.3,5:8:17:19,phenol:phenol:phenol:phenol,"2R,3S-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Catechin)",5:8:17:19,phenol:phenol:phenol:phenol,5(phenol) > 8(phenol) > 17(phenol) > 19(phenol)
O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3ccc(O)c(O)c3,13.3,5:8:17:19,phenol:phenol:phenol:phenol,"2R,3S-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Catechin)",5:8:17:19,phenol:phenol:phenol:phenol,5(phenol) > 8(phenol) > 17(phenol) > 19(phenol)
O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3ccc(O)c(O)c3,11.26,5:8:17:19,phenol:phenol:phenol:phenol,"2R,3S-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Catechin)",5:8:17:19,phenol:phenol:phenol:phenol,5(phenol) > 8(phenol) > 17(phenol) > 19(phenol)
O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3ccc(O)c(O)c3,11.18,5:8:17:19,phenol:phenol:phenol:phenol,"2R,3S-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Catechin)",5:8:17:19,phenol:phenol:phenol:phenol,5(phenol) > 8(phenol) > 17(phenol) > 19(phenol)
O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3ccc(O)c(O)c3,9.41,5:8:17:19,phenol:phenol:phenol:phenol,"2R,3S-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Catechin)",5:8:17:19,phenol:phenol:phenol:phenol,5(phenol) > 8(phenol) > 17(phenol) > 19(phenol)
O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3ccc(O)c(O)c3,9.44,5:8:17:19,phenol:phenol:phenol:phenol,"2R,3S-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Catechin)",5:8:17:19,phenol:phenol:phenol:phenol,5(phenol) > 8(phenol) > 17(phenol) > 19(phenol)
O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3ccc(O)c(O)c3,8.64,5:8:17:19,phenol:phenol:phenol:phenol,"2R,3S-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Catechin)",5:8:17:19,phenol:phenol:phenol:phenol,5(phenol) > 8(phenol) > 17(phenol) > 19(phenol)
O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3ccc(O)c(O)c3,8.79,5:8:17:19,phenol:phenol:phenol:phenol,"2R,3S-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Catechin)",5:8:17:19,phenol:phenol:phenol:phenol,5(phenol) > 8(phenol) > 17(phenol) > 19(phenol)
O[C@@H]1Cc2c(O)cc(O)cc2OC1c3ccc(O)c(O)c3,13.4,5:8:17:19,phenol:phenol:phenol:phenol,"2R,3R-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Epicatechin)",5:8:17:19,phenol:phenol:phenol:phenol,5(phenol) > 8(phenol) > 17(phenol) > 19(phenol)
O[C@@H]1Cc2c(O)cc(O)cc2OC1c3ccc(O)c(O)c3,11.23,5:8:17:19,phenol:phenol:phenol:phenol,"2R,3R-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Epicatechin)",5:8:17:19,phenol:phenol:phenol:phenol,5(phenol) > 8(phenol) > 17(phenol) > 19(phenol)
O[C@@H]1Cc2c(O)cc(O)cc2OC1c3ccc(O)c(O)c3,9.49,5:8:17:19,phenol:phenol:phenol:phenol,"2R,3R-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Epicatechin)",5:8:17:19,phenol:phenol:phenol:phenol,5(phenol) > 8(phenol) > 17(phenol) > 19(phenol)
O[C@@H]1Cc2c(O)cc(O)cc2OC1c3ccc(O)c(O)c3,8.72,5:8:17:19,phenol:phenol:phenol:phenol,"2R,3R-2-(3,4-Dihydroxyphenyl)-2H-1-benzopyran-3,5,7-triol (Epicatechin)",5:8:17:19,phenol:phenol:phenol:phenol,5(phenol) > 8(phenol) > 17(phenol) > 19(phenol)
Oc1cccc2ccccc12,9.14,0,phenol,1-Naphthol,0,phenol,0(phenol)
Oc1cccc2ccccc12,9.06,0,phenol,1-Naphthol,0,phenol,0(phenol)
Oc1cccc2ccccc12,9.05,0,phenol,1-Naphthol,0,phenol,0(phenol)
Oc1cccc2ccccc12,9.416,0,phenol,1-Naphthol,0,phenol,0(phenol)
Oc1c2ccccc2ccc1[S](O)(=O)=O,9.11,0,phenol,1-Naphthol-2-sulfonic acid,0,phenol,0(phenol)
Oc1c2ccccc2ccc1[S](O)(=O)=O,8.78,0,phenol,1-Naphthol-2-sulfonic acid,0,phenol,0(phenol)
Oc1c2ccccc2ccc1[S](O)(=O)=O,8.64,0,phenol,1-Naphthol-2-sulfonic acid,0,phenol,0(phenol)
Oc1c2ccccc2ccc1[S](O)(=O)=O,9.59,0,phenol,1-Naphthol-2-sulfonic acid,0,phenol,0(phenol)
Oc1cc(cc2ccccc12)[S](O)(=O)=O,8.43,0,phenol,1-Naphthol-3-sulfonic acid,0,phenol,0(phenol)
Oc1cc(cc2ccccc12)[S](O)(=O)=O,8.27,0,phenol,1-Naphthol-3-sulfonic acid,0,phenol,0(phenol)
Oc1cc(cc2ccccc12)[S](O)(=O)=O,8.23,0,phenol,1-Naphthol-3-sulfonic acid,0,phenol,0(phenol)
Oc1cc(cc2ccccc12)[S](O)(=O)=O,8.8,0,phenol,1-Naphthol-3-sulfonic acid,0,phenol,0(phenol)
Oc1ccc(c2ccccc12)[S](O)(=O)=O,8.04,0,phenol,1-Naphthol-4-sulfonic acid,0,phenol,0(phenol)
Oc1ccc(c2ccccc12)[S](O)(=O)=O,7.87,0,phenol,1-Naphthol-4-sulfonic acid,0,phenol,0(phenol)
Oc1ccc(c2ccccc12)[S](O)(=O)=O,7.85,0,phenol,1-Naphthol-4-sulfonic acid,0,phenol,0(phenol)
Oc1ccc(c2ccccc12)[S](O)(=O)=O,8.44,0,phenol,1-Naphthol-4-sulfonic acid,0,phenol,0(phenol)
Oc1cccc2cccc(c12)[S](O)(=O)=O,12.65,0,phenol,1-Naphthol-8-sulfonic acid,0,phenol,0(phenol)
Oc1cccc2cccc(c12)[S](O)(=O)=O,12.33,0,phenol,1-Naphthol-8-sulfonic acid,0,phenol,0(phenol)
Oc1cccc2cccc(c12)[S](O)(=O)=O,12.19,0,phenol,1-Naphthol-8-sulfonic acid,0,phenol,0(phenol)
Oc1cccc2cccc(c12)[S](O)(=O)=O,13.1,0,phenol,1-Naphthol-8-sulfonic acid,0,phenol,0(phenol)
Oc1cc(cc2cc(ccc12)[S](O)(=O)=O)[S](O)(=O)=O,8.06,0,phenol,"1-Naphthol-3,6-disulfonic acid",0,phenol,0(phenol)
Oc1cc(cc2cc(ccc12)[S](O)(=O)=O)[S](O)(=O)=O,7.81,0,phenol,"1-Naphthol-3,6-disulfonic acid",0,phenol,0(phenol)
Oc1cc(cc2cc(ccc12)[S](O)(=O)=O)[S](O)(=O)=O,7.77,0,phenol,"1-Naphthol-3,6-disulfonic acid",0,phenol,0(phenol)
Oc1cc(cc2cc(ccc12)[S](O)(=O)=O)[S](O)(=O)=O,8.65,0,phenol,"1-Naphthol-3,6-disulfonic acid",0,phenol,0(phenol)
Oc1cc(cc2cccc(c12)[S](O)(=O)=O)[S](O)(=O)=O,11.49,0,phenol,"1-Naphthol-3,8-disulfonic acid",0,phenol,0(phenol)
Oc1cc(cc2cccc(c12)[S](O)(=O)=O)[S](O)(=O)=O,11.05,0,phenol,"1-Naphthol-3,8-disulfonic acid",0,phenol,0(phenol)
Oc1cc(cc2cccc(c12)[S](O)(=O)=O)[S](O)(=O)=O,10.88,0,phenol,"1-Naphthol-3,8-disulfonic acid",0,phenol,0(phenol)
Oc1cc(cc2cccc(c12)[S](O)(=O)=O)[S](O)(=O)=O,12.19,0,phenol,"1-Naphthol-3,8-disulfonic acid",0,phenol,0(phenol)
Oc1c2ccccc2ccc1[N+]([O-])=O,5.71,15,n_oxide,2-Nitro-1-naphthol,15,n_oxide,15(n_oxide)
Oc1c2ccccc2ccc1[N+]([O-])=O,5.66,15,n_oxide,2-Nitro-1-naphthol,15,n_oxide,15(n_oxide)
Oc1c2ccccc2ccc1[N+]([O-])=O,5.66,15,n_oxide,2-Nitro-1-naphthol,15,n_oxide,15(n_oxide)
Oc1c2ccccc2ccc1[N+]([O-])=O,5.89,15,n_oxide,2-Nitro-1-naphthol,15,n_oxide,15(n_oxide)
Oc1c(ccc2ccccc12)N=O,7.25,0,phenol,2-Nitroso-1-naphthol,0,phenol,0(phenol)
Oc1c(ccc2ccccc12)N=O,7.21,0,phenol,2-Nitroso-1-naphthol,0,phenol,0(phenol)
Oc1c(ccc2ccccc12)N=O,7.22,0,phenol,2-Nitroso-1-naphthol,0,phenol,0(phenol)
Oc1c(ccc2ccccc12)N=O,7.33,0,phenol,2-Nitroso-1-naphthol,0,phenol,0(phenol)
Oc1c(ccc2ccccc12)N=O,7.47,0,phenol,2-Nitroso-1-naphthol,0,phenol,0(phenol)
Oc1ccc2ccccc2c1,9.31,0,phenol,2-Naphthol,0,phenol,0(phenol)
Oc1ccc2ccccc2c1,9.24,0,phenol,2-Naphthol,0,phenol,0(phenol)
Oc1ccc2ccccc2c1,9.25,0,phenol,2-Naphthol,0,phenol,0(phenol)
Oc1ccc2ccccc2c1,9.573,0,phenol,2-Naphthol,0,phenol,0(phenol)
Oc1ccc2cc(ccc2c1)[S](O)(=O)=O,8.86,0,phenol,2-Naphthol-6-sulfonic acid,0,phenol,0(phenol)
Oc1ccc2cc(ccc2c1)[S](O)(=O)=O,8.77,0,phenol,2-Naphthol-6-sulfonic acid,0,phenol,0(phenol)
Oc1ccc2cc(ccc2c1)[S](O)(=O)=O,8.79,0,phenol,2-Naphthol-6-sulfonic acid,0,phenol,0(phenol)
Oc1ccc2cc(ccc2c1)[S](O)(=O)=O,9.19,0,phenol,2-Naphthol-6-sulfonic acid,0,phenol,0(phenol)
Oc1ccc2ccc(cc2c1)[S](O)(=O)=O,9.0,0,phenol,2-Naphthol-7-sulfonic acid,0,phenol,0(phenol)
Oc1ccc2ccc(cc2c1)[S](O)(=O)=O,8.9,0,phenol,2-Naphthol-7-sulfonic acid,0,phenol,0(phenol)
Oc1ccc2ccc(cc2c1)[S](O)(=O)=O,8.93,0,phenol,2-Naphthol-7-sulfonic acid,0,phenol,0(phenol)
Oc1ccc2ccc(cc2c1)[S](O)(=O)=O,9.37,0,phenol,2-Naphthol-7-sulfonic acid,0,phenol,0(phenol)
Oc1cc2ccc(cc2cc1[S](O)(=O)=O)[S](O)(=O)=O,9.16,0,phenol,"2-Naphthol-3,6-disulfonic acid",0,phenol,0(phenol)
Oc1cc2ccc(cc2cc1[S](O)(=O)=O)[S](O)(=O)=O,8.86,0,phenol,"2-Naphthol-3,6-disulfonic acid",0,phenol,0(phenol)
Oc1cc2ccc(cc2cc1[S](O)(=O)=O)[S](O)(=O)=O,8.75,0,phenol,"2-Naphthol-3,6-disulfonic acid",0,phenol,0(phenol)
Oc1cc2ccc(cc2cc1[S](O)(=O)=O)[S](O)(=O)=O,9.79,0,phenol,"2-Naphthol-3,6-disulfonic acid",0,phenol,0(phenol)
Oc1ccc2cc(cc(c2c1)[S](O)(=O)=O)[S](O)(=O)=O,8.59,0,phenol,"2-Naphthol-6,8-disulfonic acid",0,phenol,0(phenol)
Oc1ccc2cc(cc(c2c1)[S](O)(=O)=O)[S](O)(=O)=O,8.37,0,phenol,"2-Naphthol-6,8-disulfonic acid",0,phenol,0(phenol)
Oc1ccc2cc(cc(c2c1)[S](O)(=O)=O)[S](O)(=O)=O,8.33,0,phenol,"2-Naphthol-6,8-disulfonic acid",0,phenol,0(phenol)
Oc1ccc2cc(cc(c2c1)[S](O)(=O)=O)[S](O)(=O)=O,9.15,0,phenol,"2-Naphthol-6,8-disulfonic acid",0,phenol,0(phenol)
Oc1ccc2ccccc2c1[N+]([O-])=O,5.75,15,n_oxide,1-Nitro-2-naphthol,15,n_oxide,15(n_oxide)
Oc1ccc2ccccc2c1[N+]([O-])=O,5.68,15,n_oxide,1-Nitro-2-naphthol,15,n_oxide,15(n_oxide)
Oc1ccc2ccccc2c1[N+]([O-])=O,5.66,15,n_oxide,1-Nitro-2-naphthol,15,n_oxide,15(n_oxide)
Oc1ccc2ccccc2c1[N+]([O-])=O,5.93,15,n_oxide,1-Nitro-2-naphthol,15,n_oxide,15(n_oxide)
Oc1ccc2ccccc2c1N=O,7.65,0,phenol,1-Nitroso-2-naphthol,0,phenol,0(phenol)
Oc1ccc2ccccc2c1N=O,7.59,0,phenol,1-Nitroso-2-naphthol,0,phenol,0(phenol)
Oc1ccc2ccccc2c1N=O,7.62,0,phenol,1-Nitroso-2-naphthol,0,phenol,0(phenol)
Oc1ccc2ccccc2c1N=O,7.87,0,phenol,1-Nitroso-2-naphthol,0,phenol,0(phenol)
FC(F)(F)C(=O)CC(=O)c1ccc2ccccc2c1,6.28,5,carbonyl,"1-(2-Naphthyl)-4,4,4-trifluorobutane-1,3-dione (2-Naphthoyltrifluoroacetone)",5,carbonyl,5(carbonyl)
O[S](=O)(=O)C1=CC(=O)C(=O)c2ccccc12,10.51,0,alcohol,"1,2-Naphthoquinone-4-sulfonic acid",0,alcohol,0(alcohol)
CC(=O)CC(=O)c1occc1,8.64,1,carbonyl,"4-(2-Oxolyl)butane-2,4-dione (Furanoylacetone)",1,carbonyl,1(carbonyl)
FC(F)(F)C(=O)CC(=O)c1occc1,6.22,5,carbonyl,"4-(2-Oxolyl)-1,1,1-trifluorobutane-2,4-dione (Furanoyltrifluoroacetone)",5,carbonyl,5(carbonyl)
FC(F)(F)C(=O)CC(=O)c1occc1,6.18,5,carbonyl,"4-(2-Oxolyl)-1,1,1-trifluorobutane-2,4-dione (Furanoyltrifluoroacetone)",5,carbonyl,5(carbonyl)
O=C(CC(=O)c1occc1)c2occc2,8.15,1,carbonyl,"1,4-Di(2-oxolyl)propane-1,3-dione (Difuranoylmethane)",1,carbonyl,1(carbonyl)
