sample_id,SMILES,metal_ion,true_pka_values,predicted_positions,binding_sites
1427,O[P](O)(=O)O[P](O)(O)=O,Mg2+,[5.45],[2],"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
1428,O[P](O)([O-])=O,Mg2+,[2.6525],[2],"[0, 1, 2, 3, 4]"
1429,Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,Mg2+,[2.41],[0],"[0, 9, 11, 12, 13, 14, 15, 16, 17]"
1430,[O-][N+](=O)c1ccc(O[P]([O-])([O-])=O)cc1,Mg2+,[1.29],[11],"[0, 1, 2, 7, 8, 9, 10, 11]"
1431,[O-][P]([O-])(=O)O[P]([O-])(=O)Oc1ccccc1,Mg2+,[3.24],[11],"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
1432,[O-][P]([O-])(=O)Oc1ccccc1,Mg2+,[1.53],[7],"[0, 1, 2, 3, 4]"
1433,[nH]1ccnc1,Mg2+,[0.1],[3],"[0, 3]"
1434,c1ccc(nc1)c2ccccn2,Mg2+,[0.38],[4],"[4, 11]"
1435,c1cnc2c(c1)ccc3ncccc23,Mg2+,[1.48],[9],"[2, 9]"
1436,OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)[S](O)(=O)=O,Mg2+,"[4.45, 7.49]","[9, 0]","[0, 2, 9, 10, 11, 18, 19, 20, 21]"
1437,OC(=O)c1cccc(n1)C(O)=O,Mg2+,"[2.34, 3.0]","[8, 0]","[0, 2, 8, 10, 11]"
1438,OCC1=CC(=O)C(=CO1)O,Mg2+,"[2.92, 5.11]","[9, 0]","[0, 5, 8, 9]"
1439,Oc1ccc(c2cccnc12)[S](O)(=O)=O,Mg2+,"[4.02, 7.63]","[0, 9]","[0, 9, 11, 12, 13, 14]"
1440,C(CN(Cc1ccccn1)Cc2ccccn2)N(Cc3ccccn3)Cc4ccccn4,Mn2+,[10.13],[24],"[2, 9, 16, 17, 24, 31]"
1441,C1CNCCNCCN1,Mn2+,[5.8],[8],"[2, 5, 8]"
1442,CC(=C/C(O)=O)/C(O)=O,Mn2+,[1.77],[7],"[4, 5, 7, 8]"
1443,CC(=O)CCC(O)=O,Mn2+,[0.75],[6],"[2, 6, 7]"
1444,CC(C)C[C@H](N)C(O)=O,Mn2+,[2.3],[5],"[5, 7, 8]"
1445,CC(CN(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,Mn2+,[15.0],[3],"[3, 6, 7, 10, 11, 12, 15, 16, 19, 20]"
1446,CC(O)C(O)=O,Mn2+,[1.19],[4],"[2, 4, 5]"
1447,CC1=CN(C2CC(O)C(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)O2)C(=O)NC1=O,Mn2+,[0.09999999999999964],[12],"[3, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28]"
1448,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@@]3(O)[C@H]2C=C(C)C3=O)[C@@H]4C(C)(C)[C@]14OC(C)=O,Mn2+,[5.54],[20],"[14, 15, 20, 25, 28, 34, 40, 43]"
1449,CCCCCCCCCCCCCC1=C(C)C(=O)c2c(OC)cc(OC)c(O)c2O1,Mn2+,[7.0],[27],"[17, 20, 24, 27, 29]"
1450,CCCCO[P]([O-])(=O)O[P]([O-])([O-])=O,Mn2+,[4.32],[12],"[4, 5, 6, 7, 8, 9, 10, 11, 12]"
1451,CCCCO[P]([O-])([O-])=O,Mn2+,[2.34],[8],"[4, 5, 6, 7, 8]"
1452,CCOC[P](O)(O)=O,Mn2+,[2.62],[5],"[2, 4, 5, 6, 7]"
1453,CC[P](O)(O)=O,Mn2+,[2.51],[4],"[2, 3, 4, 5]"
1454,CN(C)c1ccc(cc1)N=Nc2ccccn2,Mn2+,[0.7],[16],"[1, 9, 10, 16]"
1455,COC(=O)c1ccc2cccc(O)c2n1,Mn2+,[4.69],[14],"[1, 3, 12, 14]"
1456,CO[P]([O-])(=O)O[P]([O-])([O-])=O,Mn2+,[4.1],[4],"[1, 2, 3, 4, 5, 6, 7, 8, 9]"
1457,COc1cccc(SCC(O)=O)c1,Mn2+,[0.59],[10],"[1, 7, 10, 11]"
1458,COc1ccccc1SCC(O)=O,Mn2+,[0.51],[11],"[1, 8, 11, 12]"
1459,COc1ccccc1[Se]CC(O)=O,Mn2+,[0.41],[11],"[1, 11, 12]"
1460,CSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O,Mn2+,[2.9],[10],"[1, 4, 6, 10, 12, 13, 15, 16, 19, 20]"
1461,C[C@H](N)C(=O)N[C@H](C)C(O)=O,Mn2+,[1.9],[2],"[2, 4, 5, 9, 10]"
1462,C[P](O)(O)=O,Mn2+,[2.48],[2],"[1, 2, 3, 4]"
1463,Cc1c(cccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,Mn2+,[3.16],[14],"[7, 10, 11, 14, 15, 16, 19, 20, 23, 24]"
1464,Cc1cc(ccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,Mn2+,[3.59],[23],"[7, 10, 11, 14, 15, 16, 19, 20, 23, 24]"
1465,Cc1ccc(cc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,Mn2+,[2.85],[14],"[7, 10, 11, 14, 15, 16, 19, 20, 23, 24]"
1466,Cc1ncc(CO)c(CN)c1O,Mn2+,[3.56],[9],"[2, 6, 9, 11]"
1467,Cc1ncc(C[n+]2csc(CCO[P](O)(=O)O[P](O)(O)=O)c2C)c(N)n1,Mn2+,[4.07],[24],"[2, 6, 8, 12, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25]"
1468,NC(CO)C(=O)NCC(O)=O.O[P](O)([O-])=O,Mn2+,[2.63],[0],"[0, 3, 5, 6, 9, 10, 11, 12, 13, 14, 15]"
1469,NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C2O,Mn2+,[4.925],[22],"[0, 2, 4, 5, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 28]"
1470,NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C2O,Mn2+,[4.09],[19],"[0, 2, 4, 5, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 24]"
1471,NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O)c2N1,Mn2+,[4.925],[0],"[0, 2, 4, 6, 8, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 29, 31]"
1472,NCC(O)c1ccc(O)c(O)c1,Mn2+,[12.07],[0],"[0, 3, 8, 10]"
1473,NCCC(=O)NC(Cc1[nH]cnc1)C(O)=O,Mn2+,[4.4],[0],"[0, 4, 5, 9, 11, 14, 15]"
1474,NCCCC[C@H](NC(=O)[C@@H](N)CO)C(O)=O.O[P](O)([O-])=O,Mn2+,[2.33],[0],"[0, 6, 8, 10, 12, 14, 15, 16, 17, 18, 19, 20]"
1475,NCCO,Mn2+,[0.81],[0],"[0, 3]"
1476,NCCc1c[nH]cn1,Mn2+,[3.0],[0],"[0, 5, 7]"
1477,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](O[C@@H]2CO)O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N)[C@H](N)[C@@H](O)[C@@H]1O,Mn2+,[8.48],[0],"[0, 3, 5, 8, 10, 13, 14, 17, 19, 22, 24, 26, 29, 31, 33, 35, 37, 39, 41]"
1478,NO[P](O)(=O)C(c1ccccc1)[P](O)(O)=O,Mn2+,[9.93],[0],"[0, 1, 2, 3, 4, 12, 13, 14, 15]"
1479,N[C@@H](CC(O)=O)C(O)=O,Mn2+,[-3.7],[0],"[0, 4, 5, 7, 8]"
1480,N[C@@H](CCO)C(O)=O,Mn2+,[2.47],[0],"[0, 4, 6, 7]"
1481,N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(O)=O.O[P](O)([O-])=O,Mn2+,[2.98],[0],"[0, 3, 5, 6, 11, 12, 14, 15, 16, 17, 18, 19, 20]"
1482,N[C@@H](CO[P](O)(O)=O)C(O)=O,Mn2+,[3.81],[0],"[0, 3, 4, 5, 6, 7, 9, 10]"
1483,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O,Mn2+,[4.89],[0],"[0, 2, 4, 6, 8, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30]"
1484,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C3O,Mn2+,[4.136666666666667],[0],"[0, 2, 4, 6, 8, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 26]"
1485,O=C1NC(=O)c2[nH]cnc2N1,Mn2+,[1.54],[8],"[0, 2, 4, 6, 8, 10]"
1486,OC(=O)/C=C/C(O)=O,Mn2+,[0.99],[0],"[0, 2, 6, 7]"
1487,OC(=O)C(=C)O[P](O)(O)=O,Mn2+,[2.75],[0],"[0, 2, 5, 6, 7, 8, 9]"
1488,OC(=O)CC(=O)C(O)=O,Mn2+,[1.61],[0],"[0, 2, 5, 7, 8]"
1489,OC(=O)CC(CC(O)=O)C(O)=O,Mn2+,[2.06],[7],"[0, 2, 7, 8, 10, 11]"
1490,OC(=O)CC(NCCNC(CC(O)=O)C(O)=O)C(O)=O,Mn2+,[8.57],[8],"[0, 2, 5, 8, 12, 13, 15, 16, 18, 19]"
1491,OC(=O)CC(O)(CC(O)=O)C(O)=O,Mn2+,[3.9066666666666667],[8],"[0, 2, 5, 8, 9, 11, 12]"
1492,OC(=O)CC(O)=O,Mn2+,[2.5],[0],"[0, 2, 5, 6]"
1493,OC(=O)CC(S)C(O)=O,Mn2+,[4.97],[5],"[0, 2, 5, 7, 8]"
1494,OC(=O)CCC(CCC(O)=O)C(O)=O,Mn2+,[1.98],[9],"[0, 2, 9, 10, 12, 13]"
1495,OC(=O)CCC(O)=O,Mn2+,[1.48],[6],"[0, 2, 6, 7]"
1496,OC(=O)CCCC(O)=O,Mn2+,[1.2],[0],"[0, 2, 7, 8]"
1497,OC(=O)CCCCCC(O)=O,Mn2+,[1.2],[9],"[0, 2, 9, 10]"
1498,OC(=O)CCSCC(O)=O,Mn2+,[1.7],[0],"[0, 2, 5, 8, 9]"
1499,OC(=O)CCSCCC(O)=O,Mn2+,[0.5],[9],"[0, 2, 5, 9, 10]"
1500,OC(=O)CC[Se]CCC(O)=O,Mn2+,[1.5],[9],"[0, 2, 9, 10]"
1501,OC(=O)CC[Te]CCC(O)=O,Mn2+,[1.2],[0],"[0, 2, 9, 10]"
1502,OC(=O)CN(CC(O)=O)Cc1ccccn1,Mn2+,[7.05],[4],"[0, 2, 4, 7, 8, 15]"
1503,OC(=O)CN(CC(O)=O)c1ccc(cc1)N(CC(O)=O)CC(O)=O,Mn2+,[3.34],[7],"[0, 2, 4, 7, 8, 15, 18, 19, 22, 23]"
1504,OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,Mn2+,[3.08],[0],"[0, 2, 4, 7, 8, 15, 18, 19, 22, 23]"
1505,OC(=O)CN(CC(O)=O)c1ccccc1,Mn2+,[1.65],[0],"[0, 2, 4, 7, 8]"
1506,OC(=O)CN(CC(O)=O)c1ccccc1C(O)=O,Mn2+,[5.85],[16],"[0, 2, 4, 7, 8, 16, 17]"
1507,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,Mn2+,[13.89],[7],"[0, 2, 4, 7, 10, 11, 14, 15, 18, 19]"
1508,OC(=O)CNCCNCC(O)=O,Mn2+,[7.0],[4],"[0, 2, 4, 7, 10, 11]"
1509,OC(=O)CNCc1ccccn1,Mn2+,[4.2],[0],"[0, 2, 4, 11]"
1510,OC(=O)COCC(O)=O,Mn2+,[2.53],[7],"[0, 2, 4, 7, 8]"
1511,OC(=O)CSCC(O)=O,Mn2+,[1.73],[0],"[0, 2, 4, 7, 8]"
1512,OC(=O)CSCCSCC(O)=O,Mn2+,[1.04],[10],"[0, 2, 4, 7, 10, 11]"
1513,OC(=O)CSSCC(O)=O,Mn2+,[1.7],[0],"[0, 2, 4, 5, 8, 9]"
1514,OC(=O)CSc1ccccc1,Mn2+,[0.72],[0],"[0, 2, 4]"
1515,OC(=O)C[Se]CC(O)=O,Mn2+,[-2.02],[7],"[0, 2, 7, 8]"
1516,OC(=O)C[Se]c1ccccc1,Mn2+,[0.32],[0],"[0, 2]"
1517,OC(=O)C\C(=C/C(O)=O)C(O)=O,Mn2+,[2.44],[7],"[0, 2, 7, 8, 10, 11]"
1518,OC(=O)[P](O)(O)=O,Mn2+,[5.1],[0],"[0, 2, 3, 4, 5, 6]"
1519,OC(=O)\C=C/C(O)=O,Mn2+,[1.68],[6],"[0, 2, 6, 7]"
1520,OC(=O)c1ccccc1C(O)=O,Mn2+,[1.92],[0],"[0, 2, 10, 11]"
1521,OC(C(CC(O)=O)C(O)=O)C(O)=O,Mn2+,[2.84],[8],"[0, 5, 6, 8, 9, 11, 12]"
1522,OC(CC(O)=O)C(O)=O,Mn2+,[2.24],[4],"[0, 4, 5, 7, 8]"
1523,OC1=CC=CC=CC1=O,Mn2+,[4.6],[0],"[0, 8]"
1524,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,Mn2+,[4.9350000000000005],[18],"[0, 3, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 25, 26, 28]"
1525,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)n2cnc3C(=O)N=CNc23,Mn2+,[4.9350000000000005],[14],"[0, 3, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 26, 27, 29]"
1526,OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,Mn2+,[4.07],[14],"[0, 3, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 21, 22, 24]"
1527,OCC(O)=O,Mn2+,[1.11],[3],"[0, 3, 4]"
1528,OCCN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,Mn2+,[11.1],[6],"[0, 3, 6, 9, 10, 13, 14, 17, 18]"
1529,OC[C@H]1O[C@H](O[P](O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,Mn2+,[2.19],[8],"[0, 3, 5, 6, 7, 8, 9, 11, 13, 15]"
1530,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3C(=O)NC(=O)Nc23,Mn2+,[0.84],[9],"[0, 3, 6, 8, 9, 11, 14, 15, 17, 18]"
1531,OCc1ccccn1,Mn2+,[1.0],[7],"[0, 7]"
1532,O[C@@H]([C@H](O)C(O)=O)C(O)=O,Mn2+,[2.49],[8],"[0, 3, 5, 6, 8, 9]"
1533,O[C@H](CO[P](O)(O)=O)[C@@H](O)[C@@H](O)C=O,Mn2+,[2.2],[6],"[0, 3, 4, 5, 6, 7, 9, 11, 13]"
1534,O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O,Mn2+,[7.585],[0],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"
1535,O[P](O)(=O)O[P](O)(=O)O[P](O)([O-])=O,Mn2+,[5.1],[2],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"
1536,O[P](O)([O-])=O,Mn2+,[2.92],[0],"[0, 1, 2, 3, 4]"
1537,Oc1c(cc(c2cccnc12)[S](O)(=O)=O)[N+]([O-])=O,Mn2+,[3.74],[0],"[0, 9, 11, 12, 13, 14, 15, 16, 17]"
1538,Oc1cccc2cccnc12,Mn2+,[6.24],[0],"[0, 9]"
1539,Oc1cccc[n+]1[O-],Mn2+,[3.9],[6],"[0, 6, 7]"
1540,[O-][N+](=O)c1ccc(O[P]([O-])([O-])=O)cc1,Mn2+,[1.89],[11],"[0, 1, 2, 7, 8, 9, 10, 11]"
1541,[O-][P]([O-])(=O)O[P]([O-])(=O)Oc1ccccc1,Mn2+,[4.08],[10],"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
1542,[O-][P]([O-])(=O)Oc1ccccc1,Mn2+,[2.12],[7],"[0, 1, 2, 3, 4]"
1543,[O-][n+]1ccccc1S,Mn2+,[3.1],[1],"[0, 1, 7]"
1544,[OH-],Mn2+,[2.9],[],[]
1545,[nH]1cccn1,Mn2+,[0.5],[4],"[0, 4]"
1546,[nH]1ccnc1,Mn2+,[1.25],[3],"[0, 3]"
1547,c1ccc(nc1)c2ccccn2,Mn2+,[2.62],[4],"[4, 11]"
1548,CC(C)(N)[P](O)(O)=O,Mn2+,"[4.03, 7.43]","[3, 5]","[3, 4, 5, 6, 7]"
1549,COc1ccc(NCC(O)=O)cc1,Mn2+,"[2.65, 4.86]","[9, 6]","[1, 6, 9, 10]"
1550,C[C@@H](O)[C@H](N)C(O)=O,Mn2+,"[-3.96, 2.49]","[4, 6]","[2, 4, 6, 7]"
1551,C[C@H](N)C(=O)NO,Mn2+,"[3.47, 5.97]","[2, 6]","[2, 4, 5, 6]"
1552,C[C@H](N)C(O)=O,Mn2+,"[2.45, 4.35]","[2, 4]","[2, 4, 5]"
1553,NCC(=O)NO,Mn2+,"[3.85, 6.45]","[0, 5]","[0, 3, 4, 5]"
1554,NCC(O)=O,Mn2+,"[2.8, 4.8]","[0, 3]","[0, 3, 4]"
1555,NCCN,Mn2+,"[2.6, 4.5]","[3, 0]","[0, 3]"
1556,N[C@@H](CO)C(O)=O,Mn2+,"[-3.98, 2.5]","[0, 5]","[0, 3, 5, 6]"
1557,N[C@@H](Cc1ccccc1)C(O)=O,Mn2+,"[-4.7, 2.4]","[0, 10]","[0, 10, 11]"
1558,OC(=O)C(O)=O,Mn2+,"[3.0, 4.4]","[4, 0]","[0, 2, 4, 5]"
1559,OC(=O)CN(CC(O)=O)C1C(=O)NC(=O)NC1=O,Mn2+,"[10.165, 14.04]","[4, 7]","[0, 2, 4, 7, 8, 11, 12, 14, 15, 17]"
1560,OC(=O)CNc1ccc(cc1)[S](O)(=O)=O,Mn2+,"[2.29, 3.97]","[0, 4]","[0, 2, 4, 11, 12, 13, 14]"
1561,OC(=O)CNc1ccccc1,Mn2+,"[2.58, 4.5]","[0, 4]","[0, 2, 4]"
1562,OC(=O)CS,Mn2+,"[4.38, 7.56]","[0, 4]","[0, 2, 4]"
1563,OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)[S](O)(=O)=O,Mn2+,"[4.94, 8.4]","[9, 0]","[0, 2, 9, 10, 11, 18, 19, 20, 21]"
1564,OCC1=CC(=O)C(=CO1)O,Mn2+,"[3.95, 6.78]","[9, 0]","[0, 5, 8, 9]"
1565,O[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O,Mn2+,"[4.72, 6.93]","[11, 0]","[0, 2, 5, 7, 9, 11, 12]"
1566,Oc1ccc(c2cccnc12)[S](O)(=O)=O,Mn2+,"[-5.67, 10.72]","[0, 9]","[0, 9, 11, 12, 13, 14]"
1567,[Na+].OC([O-])=O.Oc1c(I)cc(c2cccnc12)[S](O)(=O)=O,Mn2+,"[5.3, 9.6]","[5, 15]","[1, 3, 4, 5, 15, 17, 18, 19, 20]"
1568,c1ccc(cc1)c2c3ccccc3c(c4ccccc4)c5ccccc25,Mn2+,"[3.52, 6.05]","[11, 22]",[]
1569,Cc1cc2cccnc2c3ncccc13,Mn2+,"[4.28, 7.6, 15.3]","[7, 10, 6]","[7, 10]"
1570,Cc1ccc2ccc3cccnc3c2n1,Mn2+,"[3.0, 5.5, 7.9]","[11, 14, 10]","[11, 14]"
1571,c1cnc2c(c1)ccc3ncccc23,Mn2+,"[4.09, 7.52, 10.2]","[2, 9, 1]","[2, 9]"
1572,C(CN(Cc1ccccn1)Cc2ccccn2)N(Cc3ccccn3)Cc4ccccn4,Ni2+,[-21.3],[24],"[2, 9, 16, 17, 24, 31]"
1573,C(CNCc1c[nH]cn1)NCc2c[nH]cn2,Ni2+,[14.02],[15],"[2, 6, 8, 9, 13, 15]"
1574,C(COCCNCc1c[nH]cn1)NCc2c[nH]cn2,Ni2+,[12.38],[18],"[2, 5, 9, 11, 12, 16, 18]"
1575,C1CCNCCNCCNCCNC1,Ni2+,[-15.47],[9],"[3, 6, 9, 12]"
1576,C1CCNCCNCCNCCNCC1,Ni2+,[11.74],[6],"[3, 6, 9, 12]"
1577,C1CNCCCNC1,Ni2+,[13.1],[6],"[2, 6]"
1578,C1CNCCNCCCNCCNC1,Ni2+,[22.2],[9],"[2, 5, 9, 12]"
1579,C1CNCCNCCN1,Ni2+,[13.0],[2],"[2, 5, 8]"
1580,C1CNCCSCCOCCSCCN1,Ni2+,[8.1],[2],"[2, 5, 8, 11, 14]"
1581,C=CCCCc1ccccn1,Ni2+,[1.6],[10],[10]
1582,C=CCCc1ccccn1,Ni2+,[1.7],[9],[9]
1583,C=CCc1ccccn1,Ni2+,[1.7],[8],[8]
1584,C=Cc1ccccn1,Ni2+,[1.2],[7],[7]
1585,C=Cc1ccncc1,Ni2+,[2.09],[5],[5]
1586,CC(=C/C(O)=O)/C(O)=O,Ni2+,[1.8],[7],"[4, 5, 7, 8]"
1587,CC(=O)CCC(O)=O,Ni2+,[0.79],[6],"[2, 6, 7]"
1588,CC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NCC(O)=O,Ni2+,[2.93],[18],"[2, 3, 6, 7, 10, 11, 16, 18, 20, 21, 24, 25]"
1589,CC(=O)[C@H]1CC[C@@]2(O)[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C,Ni2+,[20.1],[7],"[2, 7, 14, 21]"
1590,CC(C(O)=O)C(O)=O,Ni2+,[2.62],[6],"[3, 4, 6, 7]"
1591,CC(C)(C(O)=O)C(O)=O,Ni2+,[1.95],[7],"[4, 5, 7, 8]"
1592,CC(C)C(C(O)=O)C(O)=O,Ni2+,[2.6],[8],"[5, 6, 8, 9]"
1593,CC(C)C[C@H](N)C(O)=O,Ni2+,[5.33],[5],"[5, 7, 8]"
1594,CC(C)C[C@H](NC(=O)CN)C(=O)NCC(O)=O,Ni2+,[3.7],[9],"[5, 7, 9, 11, 12, 15, 16]"
1595,CC(CN(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,Ni2+,[19.6],[3],"[3, 6, 7, 10, 11, 12, 15, 16, 19, 20]"
1596,CC(O)([P](O)(O)=O)[P](O)(O)=O,Ni2+,[8.05],[9],"[2, 3, 4, 5, 6, 7, 8, 9, 10]"
1597,CC(O)=S,Ni2+,[2.97],[2],"[2, 3]"
1598,CC(O)Cc1ccccn1,Ni2+,[1.7],[9],"[2, 9]"
1599,CC1=C(O)C(=O)C=CO1,Ni2+,[5.6],[3],"[3, 5, 8]"
1600,CC1=CC(=O)C(=CO1)O,Ni2+,[5.26],[8],"[4, 7, 8]"
1601,CC1=CN(C2CC(O)C(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)O2)C(=O)NC1=O,Ni2+,[4.745],[16],"[3, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28]"
1602,CCC(C(O)=O)C(O)=O,Ni2+,[2.57],[7],"[4, 5, 7, 8]"
1603,CCC(CC)(C(O)=O)C(O)=O,Ni2+,[2.37],[6],"[6, 7, 9, 10]"
1604,CCC1C(=O)NCCNCCNCCNCCNC1=O,Ni2+,[6.77],[8],"[4, 5, 8, 11, 14, 17, 19]"
1605,CCCC(CCC)(C(O)=O)C(O)=O,Ni2+,[2.48],[11],"[8, 9, 11, 12]"
1606,CCCCC(C(O)=O)C(O)=O,Ni2+,[2.65],[9],"[6, 7, 9, 10]"
1607,CCCCC(CCCC)(C(O)=O)C(O)=O,Ni2+,[2.35],[10],"[10, 11, 13, 14]"
1608,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@@]3(O)[C@H]2C=C(C)C3=O)[C@@H]4C(C)(C)[C@]14OC(C)=O,Ni2+,[14.39],[25],"[14, 15, 20, 25, 28, 34, 40, 43]"
1609,CCCCCCCCCCCCCC1=C(C)C(=O)c2c(OC)cc(OC)c(O)c2O1,Ni2+,[8.28],[27],"[17, 20, 24, 27, 29]"
1610,CCCCO[P]([O-])(=O)O[P]([O-])([O-])=O,Ni2+,[3.73],[12],"[4, 5, 6, 7, 8, 9, 10, 11, 12]"
1611,CCCCO[P]([O-])([O-])=O,Ni2+,[2.08],[8],"[4, 5, 6, 7, 8]"
1612,CCCc1ccccn1,Ni2+,[-1.6],[8],[8]
1613,CCOC[P](O)(O)=O,Ni2+,[2.33],[5],"[2, 4, 5, 6, 7]"
1614,CCOc1ccc(C(O)=O)c(c1)C(O)=O.CCOc2ccc(C(O)=O)c(c2)C(O)=O,Ni2+,[2.18],[8],"[2, 8, 9, 13, 14, 17, 23, 24, 28, 29]"
1615,CC[P](O)(O)=O,Ni2+,[2.3],[3],"[2, 3, 4, 5]"
1616,CCc1ccc(C)nc1,Ni2+,[0.8],[7],[7]
1617,CCc1ccncc1,Ni2+,[2.3],[5],[5]
1618,CN(C)CCc1c[nH]cn1,Ni2+,[3.88],[9],"[1, 7, 9]"
1619,CN(C)c1ccc(cc1)N=Nc2ccccn2,Ni2+,[4.24],[16],"[1, 9, 10, 16]"
1620,CN(C)c1cccc2c1cccc2[S](=O)(=O)NCCNCC(O)COc3cccc4ccccc34,Ni2+,[4.64],[16],"[1, 13, 14, 15, 16, 19, 22, 24]"
1621,CN(C)c1ccncc1,Ni2+,[2.7],[6],"[1, 6]"
1622,CN1CCCN(C)CCN(C)CCCN(C)CC1,Ni2+,[8.65],[9],"[1, 5, 9, 14]"
1623,CN1CCNCCN(C)CCN(C)CCN(C)CCNCC1,Ni2+,[16.24],[19],"[1, 4, 7, 11, 15, 19]"
1624,CN1CCNCCNCCN(C)CCNCCNCC1,Ni2+,[21.42],[7],"[1, 4, 7, 10, 14, 17]"
1625,CNC(=O)[C@@H](N)CCSC,Ni2+,[2.79],[5],"[1, 3, 5, 8]"
1626,CNCCSCCNC,Ni2+,[5.91],[7],"[1, 4, 7]"
1627,COC(=O)CN,Ni2+,[2.45],[5],"[1, 3, 5]"
1628,COC(=O)c1ccc2cccc(O)c2n1,Ni2+,[5.75],[14],"[1, 3, 12, 14]"
1629,CON=C(C)C=NO,Ni2+,[17.24],[7],"[1, 2, 6, 7]"
1630,CO[P]([O-])(=O)O[P]([O-])([O-])=O,Ni2+,[3.6],[4],"[1, 2, 3, 4, 5, 6, 7, 8, 9]"
1631,CO[P]([O-])([O-])=O,Ni2+,[1.61],[5],"[1, 2, 3, 4, 5]"
1632,COc1ccc(C(O)=O)c(c1)C(O)=O.COc2ccc(C(O)=O)c(c2)C(O)=O,Ni2+,[2.27],[7],"[1, 7, 8, 12, 13, 15, 21, 22, 26, 27]"
1633,COc1cccc(SCC(O)=O)c1,Ni2+,[-0.23],[10],"[1, 7, 10, 11]"
1634,COc1ccccc1C(O)=O,Ni2+,[0.8],[9],"[1, 9, 10]"
1635,COc1ccccc1SCC(O)=O,Ni2+,[-0.1],[11],"[1, 8, 11, 12]"
