smiles,true_pka,pred_pka,rmse,true_cla,pred_cla,acc,prec,rec,f1,is_train,pka_matrix,func_mapping
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,"[3.1700000762939453, 4.480000019073486, 7.690000057220459, 10.09000015258789]","[2.970611333847046, 3.9001829624176025, 7.929839611053467, 11.175044059753418]",0.6345839020227033,"[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(17, 3.17), (20, 4.48), (0, 7.69), (7, 10.09)]","{'3.17': 'COOH', '4.48': 'COOH', '7.69': 'PrimaryAmine', '10.09': 'Phenol'}"
NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C3O)c2N1,"[2.799999952316284, 6.505000114440918]","[1.7642196416854858, 6.401187896728516]",0.7360766965590717,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9523809523809524,0.611111111111111,1.0,0.7222222222222222,False,"[(15, 2.8), (19, 6.505)]","{'2.8': 'PhosphonicAcid', '6.505': 'PhosphonicAcid'}"
CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(O)=O,"[3.5899999141693115, 7.650000095367432]","[3.341179132461548, 7.904760837554932]",0.2518082727213293,"[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(23, 3.59), (5, 7.65)]","{'3.59': 'COOH', '7.65': 'PrimaryAmine'}"
Cc1ccc2ccc3cccnc3c2n1,[5.309999942779541],[5.306907653808594],0.0030922889341826,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9666666666666668,0.75,1.0,0.8333333333333333,False,"[(14, 5.31)]",{'5.31': 'Pyridine'}
N[C@@H](CO)C(N)=O,[7.179999828338623],[6.560461521148682],0.6195383088333899,"[[1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 7.18)]",{'7.18': 'PrimaryAmine'}
NCCC(=O)NO,"[8.319999694824219, 9.59000015258789]","[8.124955177307129, 9.118959426879883]",0.3605008526790656,"[[1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 8.32), (6, 9.59)]","{'8.32': 'PrimaryAmine', '9.59': 'NHydroxylamine'}"
OC(=O)CBr,[2.7100000381469727],[3.1450979709625244],0.4350979291642168,"[[1, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0], [0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 2.71)]",{'2.71': 'COOH'}
CO[P]([O-])(=O)O[P](O)(O)=O,"[1.600000023841858, 6.369999885559082]","[1.3374396562576294, 6.15853214263916]",0.2383868186853336,"[[0, 0, 0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(7, 1.6), (8, 6.37)]","{'1.6': 'PhosphonicAcid', '6.37': 'PhosphonicAcid'}"
COC(=O)C(N)CO,[7.070000171661377],[6.943657398223877],0.1263427734375,"[[0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(5, 7.07)]",{'7.07': 'PrimaryAmine'}
NCC(=O)N[C@@H](CO)C(O)=O,"[2.9700000286102295, 8.130000114440918]","[3.0560853481292725, 8.084367752075195]",0.068894830058004,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(9, 2.97), (0, 8.13)]","{'2.97': 'COOH', '8.13': 'PrimaryAmine'}"
Nc1cccc2cccnc12,[3.9800000190734863],[5.040581226348877],1.0605812137447002,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9545454545454546,0.75,1.0,0.8333333333333333,False,"[(0, 3.98)]",{'3.98': 'Aniline'}
Cc1ccc(cc1)[S](=O)(=O)NCCN(CC(O)=O)CC(O)=O,"[2.1500000953674316, 7.860000133514404]","[2.47721266746521, 7.610306262969971]",0.2910456161918252,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9393939393939394,0.611111111111111,1.0,0.7222222222222222,False,"[(16, 2.15), (10, 7.86)]","{'2.15': 'COOH', '7.86': 'SecondaryAmine'}"
ONC1=C(CCCC1)N=O,[10.569999694824219],[8.24135684967041],2.3286428195698097,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 10.57)]",{'10.57': 'NHydroxylamine'}
COC(=O)CN,[7.659999847412109],[8.140873908996582],0.4808740689521742,"[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(5, 7.66)]",{'7.66': 'PrimaryAmine'}
CCN(CC)C(=O)CCN,[9.4399995803833],[8.597612380981445],0.8423871937741095,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(9, 9.44)]",{'9.44': 'PrimaryAmine'}
NC1=NC(=O)NC=C1,[4.570000171661377],[3.16221022605896],1.40778995542437,"[[1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 4.57)]",{'4.57': 'Aniline'}
OC(Cc1ccccn1)c2ccccc2,[5.199999809265137],[4.879146099090576],0.3208537065345687,"[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(8, 5.2)]",{'5.2': 'Pyridine'}
CC(C)[C@H](N)C(=O)N[C@H](C(C)C)C(O)=O,"[3.0399999618530273, 8.220000267028809]","[3.023411989212036, 8.004911422729492]",0.152542406551031,"[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(13, 3.04), (4, 8.22)]","{'3.04': 'COOH', '8.22': 'PrimaryAmine'}"
c1cc(ccn1)c2ccncc2,[4.670000076293945],[4.972743988037109],0.3027439115929555,"[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]",0.9166666666666666,0.25,1.0,0.3333333333333333,False,"[(5, 4.67)]",{'4.67': 'Pyridine'}
CC(C)(N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(O)=O,"[3.819999933242798, 8.109999656677246]","[3.2975215911865234, 8.142823219299316]",0.3701763055536328,"[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(17, 3.82), (3, 8.11)]","{'3.82': 'COOH', '8.11': 'PrimaryAmine'}"
N[C@@H](CCC(O)=O)C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(O)=O,"[3.0899999141693115, 4.199999809265137, 7.96999979019165]","[2.8037941455841064, 3.990922212600708, 8.384722709655762]",0.3149721115876089,"[[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(5, 3.09), (30, 4.2), (0, 7.97)]","{'3.09': 'COOH', '4.2': 'COOH', '7.97': 'PrimaryAmine'}"
Cc1ccnc(c1)c2cc(C)ccn2,[5.340000152587891],[5.475917339324951],0.1359171871377162,"[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9642857142857144,0.75,1.0,0.8333333333333333,False,"[(4, 5.34)]",{'5.34': 'Pyridine'}
CC(C(O)=O)C(O)=O,"[2.869999885559082, 5.380000114440918]","[2.330366373062134, 5.202749729156494]",0.4016354260852959,"[[0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(3, 2.87), (6, 5.38)]","{'2.87': 'COOH', '5.38': 'COOH'}"
CCC(=O)C(O)=O,[2.4800000190734863],[3.2959301471710205],0.8159301318592397,"[[0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(5, 2.48)]",{'2.48': 'COOH'}
C[C@H](N)C(=O)NCC(=O)NCC(O)=O,"[3.2699999809265137, 7.889999866485596]","[3.0921976566314697, 7.874739646911621]",0.1261874437322581,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(12, 3.27), (2, 7.89)]","{'3.27': 'COOH', '7.89': 'PrimaryAmine'}"
Oc1ccc(c2ccccc12)[S](O)(=O)=O,[8.039999961853027],[8.344874382019043],0.3048744239606182,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 8.04)]",{'8.04': 'Phenol'}
OCc1cccnc1,[5.0],[4.887677192687988],0.112322805850476,"[[0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(6, 5.0)]",{'5.0': 'Pyridine'}
O[P](O)(=O)C(Br)Br,"[0.800000011920929, 5.400000095367432]","[1.4692481756210327, 6.552480220794678]",0.9423650077758626,"[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 0.8), (2, 5.4)]","{'0.8': 'Phosphate', '5.4': 'Phosphate'}"
COc1cc(CCC(O)=O)ccc1O,"[4.480000019073486, 9.869999885559082]","[3.6942503452301025, 9.380143165588379]",0.6547374096330281,"[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(8, 4.48), (13, 9.87)]","{'4.48': 'COOH', '9.87': 'Phenol'}"
OC(=O)C(=C)O[P](O)(O)=O,"[3.450000047683716, 6.244999885559082]","[2.7384636402130127, 5.915894031524658]",0.5543440709308031,"[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.9333333333333332,0.7222222222222222,1.0,0.8222222222222223,False,"[(0, 3.45), (7, 6.244999999999999)]","{'3.45': 'COOH', '6.244999999999999': 'PhosphonicAcid'}"
CC(C)c1[nH]ccn1,[7.769999980926514],[6.424363136291504],1.3456368616895116,"[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(7, 7.77)]",{'7.77': 'Imidazole'}
NC(CO)(CO)CO,[8.100000381469727],[8.087903022766113],0.0120973589667476,"[[1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 8.1)]",{'8.1': 'PrimaryAmine'}
NC(Cc1ccccc1O)C(O)=O,"[2.4100000858306885, 8.670000076293945, 11.010000228881836]","[2.119485378265381, 8.471223831176758, 10.914647102355957]",0.2105572062772675,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(11, 2.41), (9, 8.67), (0, 11.01)]","{'2.41': 'COOH', '8.67': 'Phenol', '11.01': 'PrimaryAmine'}"
Oc1ccc(Br)cc1,[9.079999923706055],[9.315756797790527],0.2357568772613424,"[[1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 9.08)]",{'9.08': 'Phenol'}
OC(=O)c1cccc(c1)[N+]([O-])=O,[3.2799999713897705],[2.729539155960083],0.5504608033749268,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 3.28)]",{'3.28': 'COOH'}
CC(C)(O)C(O)=O,[3.7899999618530273],[3.4443976879119873],0.3456022686579757,"[[0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(5, 3.79)]",{'3.79': 'COOH'}
OCC1=CC(=O)C(=C(I)O1)O,[6.519999980926514],[6.709116458892822],0.1891164738087746,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(10, 6.52)]",{'6.52': 'Phenol'}
CSCC[C@H](NC(=O)CN)C(O)=O,"[3.0199999809265137, 8.119999885559082]","[3.1174967288970947, 7.8193678855896]",0.2234784222188568,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(11, 3.02), (9, 8.12)]","{'3.02': 'COOH', '8.12': 'PrimaryAmine'}"
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,"[3.430000066757202, 3.509999990463257, 4.670000076293945, 8.3100004196167]","[2.790978193283081, 3.631143808364868, 4.817464351654053, 9.022795677185059]",0.488069564709585,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(14, 3.43), (22, 3.51), (25, 4.67), (2, 8.31)]","{'3.43': 'COOH', '3.51': 'COOH', '4.67': 'COOH', '8.31': 'PrimaryAmine'}"
