smiles,true_pka,pred_pka,rmse,true_cla,pred_cla,acc,prec,rec,f1,is_train,pka_matrix,func_mapping,func_mapping_pred
CCOC(=O)[C@@H](N)Cc1ccc(O)cc1,"[7.210000038146973, 9.680000305175781]","[7.3988938331604, 9.824402809143066]",0.1681263649895715,"[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(6, 7.21), (12, 9.68)]","{'7.21': 'PrimaryAmine', '9.68': 'Phenol'}","{7.3988938331604: 'PrimaryAmine', 9.824402809143066: 'Phenol'}"
CCCCCCN,[10.640000343322754],[10.235628128051758],0.404372222071308,"[[0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(6, 10.64)]",{'10.64': 'PrimaryAmine'},{10.235628128051758: 'PrimaryAmine'}
NCCc1ccccn1,"[3.9000000953674316, 9.550000190734863]","[5.013369083404541, 9.16646957397461]",0.832672302011194,"[[1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(8, 3.9), (0, 9.55)]","{'3.9': 'Pyridine', '9.55': 'PrimaryAmine'}","{5.013369083404541: 'Pyridine', 9.16646957397461: 'PrimaryAmine'}"
COC(=O)CCCN,[9.84000015258789],[8.757159233093262],1.0828409298554045,"[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(7, 9.84)]",{'9.84': 'PrimaryAmine'},{8.757159233093262: 'PrimaryAmine'}
O=C1CCNCCNC(=O)CC(=O)NCCN1,[8.260000228881836],[7.924671649932861],0.3353285815496826,"[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(4, 8.26)]",{'8.26': 'SecondaryAmine'},{7.924671649932861: 'SecondaryAmine'}
Cc1ccncc1,[6.050000190734863],[6.022452354431152],0.0275478367659224,"[[0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(4, 6.05)]",{'6.05': 'Pyridine'},{6.022452354431152: 'Pyridine'}
OC(=O)CC(CC(O)=O)C(O)=O,"[3.4700000286102295, 4.510000228881836, 5.849999904632568]","[3.027928590774536, 3.9481241703033447, 6.049289703369141]",0.4285044770368561,"[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 3.47), (7, 4.51), (10, 5.85)]","{'3.47': 'COOH', '4.51': 'COOH', '5.85': 'COOH'}","{3.027928590774536: 'COOH', 3.9481241703033447: 'COOH', 6.049289703369141: 'COOH'}"
Oc1ccc2cc(ccc2c1)[S](O)(=O)=O,[8.859999656677246],[8.503303527832031],0.3566961372683949,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 8.86)]",{'8.86': 'Phenol'},{8.503303527832031: 'Phenol'}
OC(=O)c1cccc(Br)c1C(O)=O,"[2.369999885559082, 4.349999904632568]","[2.6355068683624268, 4.790695667266846]",0.3638040001431182,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 2.37), (11, 4.35)]","{'2.37': 'COOH', '4.35': 'COOH'}","{2.6355068683624268: 'COOH', 4.790695667266846: 'COOH'}"
NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(O)=O)C(O)=O,"[2.4600000381469727, 4.400000095367432, 8.529999732971191]","[3.0900561809539795, 3.9624016284942627, 8.571501731872559]",0.443540897264197,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(27, 2.46), (30, 4.4), (0, 8.53)]","{'2.46': 'COOH', '4.4': 'COOH', '8.53': 'PrimaryAmine'}","{3.0900561809539795: 'COOH', 3.9624016284942627: 'COOH', 8.571501731872559: 'PrimaryAmine'}"
NCCNC(=O)CC(=O)NCCN,"[8.699999809265137, 8.960000038146973]","[8.139388084411621, 9.501189231872559]",0.550986069276422,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 8.7), (12, 8.96)]","{'8.7': 'PrimaryAmine', '8.96': 'PrimaryAmine'}","{8.139388084411621: 'PrimaryAmine', 9.501189231872559: 'PrimaryAmine'}"
C[C@H](N)C(=O)NCC(=O)NCC(=O)NCC(O)=O,"[3.180000066757202, 7.849999904632568]","[3.0874199867248535, 7.722190856933594]",0.1115935115493859,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(16, 3.18), (2, 7.85)]","{'3.18': 'COOH', '7.85': 'PrimaryAmine'}","{3.0874199867248535: 'COOH', 7.722190856933594: 'PrimaryAmine'}"
OC(=O)C(=Cc1ccccc1)C(O)=O,"[2.109999895095825, 4.769999980926514]","[2.336008310317993, 4.900210857391357]",0.1844379010637266,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 2.11), (12, 4.77)]","{'2.11': 'COOH', '4.77': 'COOH'}","{2.336008310317993: 'COOH', 4.900210857391357: 'COOH'}"
OC(=O)CN(CC(O)=O)c1ccc(c2cc(cc(O)c12)[S](O)(=O)=O)[S](O)(=O)=O,"[2.5799999237060547, 3.869999885559082, 9.479999542236328]","[2.1108720302581787, 3.49267840385437, 8.419367790222168]",0.7041288203916786,"[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 2.58), (7, 3.87), (18, 9.48)]","{'2.58': 'COOH', '3.87': 'COOH', '9.48': 'Phenol'}","{2.1108720302581787: 'COOH', 3.49267840385437: 'COOH', 8.419367790222168: 'Phenol'}"
CC1=C(O)C(=O)C=CO1,[8.529999732971191],[7.030763149261475],1.4992365483693053,"[[0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(3, 8.53)]",{'8.53': 'Phenol'},{7.030763149261475: 'Phenol'}
COC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,[7.300000190734863],[7.096055030822754],0.2039451638721508,"[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(5, 7.3)]",{'7.3': 'PrimaryAmine'},{7.096055030822754: 'PrimaryAmine'}
NCc1cccnc1,"[3.7100000381469727, 8.630000114440918]","[4.778862476348877, 9.166625022888184]",0.8457047812641655,"[[1, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(6, 3.71), (0, 8.63)]","{'3.71': 'Pyridine', '8.63': 'PrimaryAmine'}","{4.778862476348877: 'Pyridine', 9.166625022888184: 'PrimaryAmine'}"
COC(=O)[C@@H](N)Cc1ccccc1,[7.03000020980835],[7.19655179977417],0.1665515887316933,"[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(5, 7.03)]",{'7.03': 'PrimaryAmine'},{7.19655179977417: 'PrimaryAmine'}
OC(=O)CC[Te]CCC(O)=O,"[3.9200000762939453, 4.769999980926514]","[3.7059903144836426, 4.812992572784424]",0.1543511283232397,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 3.92), (9, 4.77)]","{'3.92': 'COOH', '4.77': 'COOH'}","{3.7059903144836426: 'COOH', 4.812992572784424: 'COOH'}"
C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](N)CCC(O)=O)C(O)=O,"[3.130000114440918, 4.079999923706055, 7.769999980926514]","[2.7481539249420166, 3.9222209453582764, 8.44013500213623]",0.4545259850840633,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(20, 3.13), (23, 4.08), (16, 7.77)]","{'3.13': 'COOH', '4.08': 'COOH', '7.77': 'PrimaryAmine'}","{2.7481539249420166: 'COOH', 3.9222209453582764: 'COOH', 8.44013500213623: 'PrimaryAmine'}"
Cc1ccc(O)cn1,"[5.440000057220459, 8.960000038146973]","[5.721627712249756, 10.056793212890625]",0.8007088605213972,"[[0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(7, 5.44), (5, 8.96)]","{'5.44': 'Pyridine', '8.96': 'Phenol'}","{5.721627712249756: 'Pyridine', 10.056793212890625: 'Phenol'}"
OC(=O)CSCCN(CC(O)=O)CC(O)=O,"[2.0, 3.5299999713897705, 8.819999694824219]","[2.988070249557495, 3.1533849239349365, 8.406075477600098]",0.655605340122855,"[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.96875,0.8541666666666666,1.0,0.9142857142857144,False,"[(0, 2.0), (10, 3.53), (7, 8.82)]","{'2.0': 'COOH', '3.53': 'COOH', '8.82': 'TertiaryAmine'}","{2.988070249557495: 'COOH', 3.1533849239349365: 'COOH', 8.406075477600098: 'TertiaryAmine'}"
OC(=O)CSCCC=C,[3.609999895095825],[3.4482781887054443],0.1617217082061736,"[[1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 3.61)]",{'3.61': 'COOH'},{3.4482781887054443: 'COOH'}
C[C@@H](NC(=O)[C@@H]1CCCN1)C(O)=O,"[3.1500000953674316, 9.09000015258789]","[3.2747373580932617, 8.58818531036377]",0.365634739574899,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(11, 3.15), (9, 9.09)]","{'3.15': 'COOH', '9.09': 'SecondaryAmine'}","{3.2747373580932617: 'COOH', 8.58818531036377: 'SecondaryAmine'}"
NC1(CCCC1)[P](O)(O)=O,"[1.0, 5.829999923706055, 10.170000076293945]","[1.28127920627594, 5.936715602874756, 10.598395347595215]",0.3022299101260661,"[[1, 0, 0, 0, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(7, 1.0), (8, 5.83), (0, 10.17)]","{'1.0': 'Phosphate', '5.83': 'Phosphate', '10.17': 'PrimaryAmine'}","{1.28127920627594: 'Phosphate', 5.936715602874756: 'Phosphate', 10.598395347595215: 'PrimaryAmine'}"
Cc1ccc2cccc(O)c2n1,"[5.650000095367432, 10.039999961853027]","[5.482883930206299, 9.093091011047363]",0.6799133627059648,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(11, 5.65), (9, 10.04)]","{'5.65': 'Pyridine', '10.04': 'Phenol'}","{5.482883930206299: 'Pyridine', 9.093091011047363: 'Phenol'}"
O[C@@H](C=O)[C@@H](O)[C@@H](O)[C@H](O)C(O)=O,[3.200000047683716],[3.211165189743042],0.011165141886227,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(11, 3.2)]",{'3.2': 'COOH'},{3.211165189743042: 'COOH'}
[O-][NH+]1CCCNCCNC(=O)C(CCc2ccccn2)C(=O)NCC1,"[5.21999979019165, 9.329999923706055]","[5.3301310539245605, 9.444205284118652]",0.1121868095403266,"[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.96,0.3888888888888888,1.0,0.4888888888888889,False,"[(19, 5.22), (1, 9.33)]","{'5.22': 'Pyridine', '9.33': 'SecondaryAmine'}","{5.3301310539245605: 'Pyridine', 9.444205284118652: 'SecondaryAmine'}"
Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(=O)O[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,"[4.050000190734863, 7.113999843597412]","[2.8956964015960693, 4.981486797332764]",1.714647008085106,"[[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",0.8571428571428572,0.0555555555555555,0.5,0.0833333333333333,False,"[(0, 4.05), (6, 7.114)]","{'4.05': 'Aniline', '7.114': 'ImidazoleLike'}","{2.8956964015960693: 'Aniline', 4.981486797332764: 'ImidazoleLike'}"
ONC1=C(CCCCC1)N=O,[10.539999961853027],[8.638937950134277],1.9010620185772933,"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 10.54)]",{'10.54': 'NHydroxylamine'},{8.638937950134277: 'NHydroxylamine'}
c1ccc(cc1)c2ccncc2,[5.380000114440918],[5.510998249053955],0.130998132216901,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(9, 5.38)]",{'5.38': 'Pyridine'},{5.510998249053955: 'Pyridine'}
OC(=O)c1occc1,[2.9700000286102295],[2.6108038425445557],0.3591961830421162,"[[1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1.0,1.0,1.0,1.0,False,"[(0, 2.97)]",{'2.97': 'COOH'},{2.6108038425445557: 'COOH'}
